"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"32688-4","Ιός απλού έρπητα τύπου 2 IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgM",""
"32693-4","Γαλακτικό","Συγκέντρωση ουσίας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","",""
"32699-1","Μικροσκοπική παρατήρηση","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Αίμα","Ονομαστική","Οξεάντοχη χρώση","MICRO","","","",""
"32704-9","Ναϊσσέρια της γονόρροιας Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab",""
"32705-6","Ναϊσσέρια της γονόρροιας DNA","PrThr","Χρονική στιγμή","Κολπικό","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"32713-0","Κάλιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Αρτηριακό αίμα","Ποσοτική","","CHEM","","","",""
"32716-3","Αντι-Ro (SSA) Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","SERO","","","Ab",""
"32717-1","Νάτριο","Συγκέντρωση ουσίας","Χρονική στιγμή","Αρτηριακό αίμα","Ποσοτική","","CHEM","","","",""
"32721-3","Τακρόλιμους","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"32722-1","Λιπάση των τριακυλογλυκερολών","Καταλυτική Συγκέντρωση","Χρονική στιγμή","Περιτοναϊκό υγρό","Ποσοτική","","CHEM","","","",""
"32786-6","Θυρεοϋπεροξειδάση Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","SERO","","","Ab",""
"32997-9","Κυκλοσπορίνη^2 ώρες μετά τη δόση","Συγκέντρωση μάζας","Χρονική στιγμή","Αίμα","Ποσοτική","","DRUG/TOX","","","",""
"32998-7","Ιστική τρανσγλουταμινάση IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","SERO","","","Ab IgG",""
"33043-1","Κετόνες","PrThr","24 ώρες","Ούρα","Τακτική","","CHEM","","","",""
"33052-2","Λευκοκύτταρα","PrThr","Χρονική στιγμή","Ούρα","Τακτική","","UA","","","",""
"33058-9","Κετόνες","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"33257-7","Κορτιζόλη","Συγκέντρωση μάζας","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","CHEM","","","",""
"33355-9","Άζωτο ουρίας","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"33395-5","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab",""
"33415-1","IgG","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"33463-1","Ιός Ηπατίτιδας Β e IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab HBeAg IgG",""
"33509-1","Αιμοσφαιρίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Σωματικό υγρό","Ποσοτική","","HEM/BC","","","",""
"33517-4","Αιμοσφαιρίνη","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","","HEM/BC","","","",""
"33564-6","Eκχυλισμένo πυρηνικό Smith (Sm) IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","IA","SERO","","","Ab IgG",""
"33569-5","Αντι-Ro (SSA) Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","IA","SERO","","","Ab",""
"33610-7","Αντι-Ro (SSA) IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","SERO","","","Ab IgG",""
"33613-1","Αντι-La (SSB) IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","SERO","","","Ab IgG",""
"33799-8","DNA διπλής έλικας IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","IA","SERO","","","Ab IgG",""
"33800-4","DNA διπλής έλικας IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","SERO","","","Ab IgG",""
"33805-3","Φρουκτοζαμίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"33824-4","Σίδηρος","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"33866-5","HIV 1 Αντίσωμα","PrThr","Χρονική στιγμή","Τριχοειδικό αίμα","Τακτική","IA","MICRO","","","Ab",""
"33870-7","Χολερυθρίνη","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","","CHEM","","","",""
"33903-6","Κετόνες","PrThr","Χρονική στιγμή","Ούρα","Τακτική","","CHEM","","","",""
"33910-1","Ρευματοειδής παράγοντας","PrThr","Χρονική στιγμή","Ορός","Τακτική","","SERO","","","RF",""
"33929-1","Τακρόλιμους^κατώτερα επίπεδα","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"33935-8","Κυκλικό κιτρουλλινιωμένο πεπτίδιο IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","SERO","","","Ab IgG",""
"34160-2","Κρεατινική κινάση","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","","CHEM","","","",""
"34220-4","17-Υδροξυπρογεστερόνη","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","17 ΟΗ-προγεστερόνη",""
"34253-5","Πεπτίδιο C","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"34280-8","Θειϊκή δεϋδροεπιανδροστερόνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"34281-6","Θειϊκή δεϋδροεπιανδροστερόνη","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"34286-5","Οιστραδιόλη","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"34287-3","Οιστραδιόλη","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"3431-4","Καρβαμαζεπίνη","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","DRUG/TOX","","","",""
"3432-2","Καρβαμαζεπίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"34323-6","Γαλακτικό","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"34324-4","Γαλακτικό","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"34325-1","Μόλυβδος","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"34330-1","Λίθιο","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"34387-1","Ψευδάργυρος","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"34388-9","Ψευδάργυρος","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"34445-7","Λευκοκύτταρα","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","","HEM/BC","","","",""
"34451-5","Ιός απλού έρπητα DNA","PrThr","Χρονική στιγμή","Αίμα","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"34528-0","Έλεγχος χρόνου προθρομβίνης","-","Χρονική στιγμή","Πλάσμα φτωχό σε αιμοπετάλια","Ποσοτική","Δοκιμασία πήξης","PANEL.COAG","","","",""
"34530-6","Έλεγχος ομάδας αίματος ABO και Rhesus","-","Χρονική στιγμή","Αίμα","-","","PANEL.BLDBK","","","",""
"34535-5","Μικρολευκωματίνη/Κρεατινίνη.έλεγχος λόγου","-","Χρονική στιγμή","Ούρα","Ποσοτική","","PANEL.CHEM","","","",""
"34555-3","Έλεγχος νεφρικής κάθαρσης κρεατινίνης","-","24 ώρες","Ούρα+Ορός/Πλάσμα","Ποσοτική","","PANEL.CHEM","","","",""
"34568-6","Αλκαλική φωσφατάση","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","","CHEM","","","ALP",""
"34581-9","Ασβέστιο ιοντισμένο","Συγκέντρωση ουσίας","Χρονική στιγμή","Αρτηριακό αίμα","Ποσοτική","","CHEM","","","Ca++",""
"34591-8","HIV 1 Αντίσωμα","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","IA","MICRO","","","Ab",""
"34611-4","Ειδικό προστατικό Αντιγόνο","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","Ag",""
"34612-2","Σίδηρος","Συγκέντρωση μάζας","Χρονική στιγμή","Κόπρανα","Ποσοτική","","CHEM","","","",""
"34618-9","Αιμοσφαιρίνη","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","","HEM/BC","","","",""
"34639-5","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) IgA ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgA",""
"34670-0","Χοριακή γοναδοτροπίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"34942-3","Έλεγχος ανοσοσφαιρινών IgG και IgM έναντι της Μπορρέλιας burgdorferi","-","Χρονική στιγμή","Ορός","Ποσοτική","","PANEL.MICRO","","","",""
"34943-1","Έλεγχος ανοσοσφαιρινών IgG και IgM έναντι της Μπορρέλιας burgdorferi","-","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","PANEL.MICRO","","","",""
"35130-4","Σαλικυλικά","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","","DRUG/TOX","","","",""
"35134-6","Θυρεοειδοτρόπος ορμόνη Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","SERO","","","Ab TSH",""
"3520-4","Κυκλοσπορίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Αίμα","Ποσοτική","","DRUG/TOX","","","",""
"3521-2","Κυκλοσπορίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός","Ποσοτική","","DRUG/TOX","","","",""
"35275-7","Ιός ιλαράς IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgG",""
"35276-5","Ιός ιλαράς IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgM",""
"35280-7","Ιστική τρανσγλουταμινάση IgA ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","SERO","","","Ab IgA",""
"35285-6","Ιστική τρανσγλουταμινάση IgA ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","SERO","","","Ab IgA",""
"35384-7","Οιστραδιόλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","Υψηλής ευαισθησίας","CHEM","","","",""
"35400-1","Ιός ανεμευλογιάς-έρπητα ζωστήρα DNA","PrThr","Χρονική στιγμή","Ιστός","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","VZV",""
"35419-1","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","ΕΝΥ","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35420-9","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Τράχηλος της μήτρας","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35422-5","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Σωματικό υγρό","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35423-3","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Κολπικό","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35427-4","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Περιτοναϊκό υγρό","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35428-2","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Αρθρικό υγρό","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35429-0","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Κόπρανα","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35430-8","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Λάρυγγας","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35431-6","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Ιστός","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35432-4","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Ούρα","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35434-0","Ιός απλού έρπητα ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Τομή","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"35492-8","Χρυσίζων σταφυλόκοκκος ανθεκτικός στη μεθικιλλίνη DNA","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","Ανιχνευτής με ενίσχυση στόχου","ABXBACT","","","MRSA",""
"35570-1","Ρενίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Πλάσμα","Ποσοτική","","CHEM","","","",""
"35668-3","Γενταμυκίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"35880-4","Ιστική τρανσγλουταμινάση IgM ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","SERO","","","Ab IgM",""
"3665-7","Γενταμυκίνη^κατώτερα επίπεδα","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"3695-4","Ινσουλίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"3719-2","Λίθιο","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"3720-0","Λίθιο","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","DRUG/TOX","","","",""
"3721-8","Λίθιο","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"3723-4","Λίθιο^κατώτερα επίπεδα","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"38159-0","Λεβετιρακετάμη","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"38230-9","Ασβέστιο ιοντισμένο","Συγκέντρωση μάζας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","Ca++",""
"38250-7","Ασβέστιο","Συγκέντρωση μάζας","Χρονική στιγμή","ΧΧΧ","Ποσοτική","","CHEM","","","Ca++",""
"38253-1","Διοξείδιο του άνθρακα","Συγκέντρωση ουσίας","Χρονική στιγμή","ΧΧΧ","Ποσοτική","","CHEM","","","CO2",""
"38356-2","Θυροξίνη Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","SERO","","","Ab Τ4",""
"38388-5","C3 παράγοντας συμπληρώματος","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","HEM/BC","","","",""
"38469-3","Χλαμύδια του τραχώματος rRNA","PrThr","Χρονική στιγμή","Αίμα","Τακτική","DNA ανιχνευτής","MICRO","","","",""
"38482-6","Κρεατινική κινάση.καρδιακό ισοένζυμο","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","CHEM","","","",""
"38483-4","Κρεατινίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","",""
"38487-5","IgA","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","CHEM","","","",""
"38488-3","IgG","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","CHEM","","","",""
"38492-5","Ινσουλινόμορφος αυξητικός παράγοντας 1","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","IGF-1",""
"38493-3","Κετόνες","Τίτλος","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"38992-4","Αμυλάση","Αυθαίρετη συγκέντρωση","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"39005-4","Ιός Ηπατίτιδας Β πυρηνικό Αντίσωμα","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","","MICRO","","","Ab",""
"39006-2","Ιός Ηπατίτιδας Β e Αντίσωμα","PrThr","Χρονική στιγμή","Σωματικό υγρό","Τακτική","","MICRO","","","Ab HBeAg",""
"39007-0","Ιός Ηπατίτιδας Β e Αντιγόνο","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","","MICRO","","","Ag HBeAg",""
"39011-2","Ιός παρωτίτιδας IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","","MICRO","","","Ab IgG",""
"39013-8","Ιός ερυθράς IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","","MICRO","","","Ab IgG",""
"39458-5","β2-μικροσφαιρίνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Σωματικό υγρό","Ποσοτική","","CHEM","","","",""
"39461-9","Χολερυθρίνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Περιτοναϊκό υγρό","Ποσοτική","","CHEM","","","",""
"39474-2","Κρεατινίνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Περιτοναϊκό υγρό","Ποσοτική","","CHEM","","","",""
"3947-9","Φαινοβαρβιτάλη","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","DRUG/TOX","","","",""
"39480-9","Γλυκόζη","Συγκέντρωση ουσίας","Χρονική στιγμή","Φλεβικό αίμα","Ποσοτική","","CHEM","","","",""
"39481-7","Γλυκόζη","Συγκέντρωση ουσίας","Χρονική στιγμή","Αρτηριακό αίμα","Ποσοτική","","CHEM","","","",""
"3948-7","Φαινοβαρβιτάλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"39487-4","Φαινοβαρβιτάλη","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"3949-5","Φαινοβαρβιτάλη","PrThr","Χρονική στιγμή","Ούρα","Τακτική","","DRUG/TOX","","","",""
"3950-3","Φαινοβαρβιτάλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"39557-4","Ναϊσσέρια της γονόρροιας rRNA","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Τράχηλος της μήτρας","Τακτική","DNA ανιχνευτής","MICRO","","","",""
"39581-4","Ιός ερυθράς Αντίσωμα","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","","MICRO","","","Ab",""
"3967-7","Φαινυντοΐνη","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","DRUG/TOX","","","",""
"3968-5","Φαινυντοΐνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"39786-9","Πυριδοξίνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"39788-5","Ουρικό οξύ","Συγκέντρωση ουσίας","Χρονική στιγμή","Αρθρικό υγρό","Ποσοτική","","CHEM","","","",""
"39789-3","Κάλιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Φλεβικό αίμα","Ποσοτική","","CHEM","","","",""
"39790-1","Κάλιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Τριχοειδικό αίμα","Ποσοτική","","CHEM","","","",""
"39791-9","Νάτριο","Συγκέντρωση ουσίας","Χρονική στιγμή","Φλεβικό αίμα","Ποσοτική","","CHEM","","","",""
"39792-7","Νάτριο","Συγκέντρωση ουσίας","Χρονική στιγμή","Τριχοειδικό αίμα","Ποσοτική","","CHEM","","","",""
"39797-6","Βανκομυκίνη^κατώτερα επίπεδα","Συγκέντρωση ουσίας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"4023-8","Σαλικυλικά","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","DRUG/TOX","","","",""
"4024-6","Σαλικυλικά","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"4025-3","Σαλικυλικά","PrThr","Χρονική στιγμή","Ούρα","Τακτική","","DRUG/TOX","","","",""
"4026-1","Σαλικυλικά","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"40410-3","Αλκαλική φωσφατάση","Καταλυτική Συγκέντρωση","Χρονική στιγμή","Περιτοναϊκό υγρό","Ποσοτική","","CHEM","","","ALP",""
"40435-0","Μύκητας ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Ούρα","Ονομαστική","Καλλιέργεια","MICRO","","","",""
"40451-7","Μόλυβδος","PrThr","Χρονική στιγμή","Κόπρανα","Τακτική","","DRUG/TOX","","","",""
"40542-3","Ιός ερυθράς Αντίσωμα","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","Μέθοδος συγκόλλησης ανοσοσφαιριδίων latex","MICRO","","","Ab",""
"40574-6","Αιμοπετάλια","Αριθμητική συγκέντρωση","Χρονική στιγμή","Σωματικό υγρό","Ποσοτική","Αυτόματη μέτρηση","HEM/BC","","","",""
"40616-5","Καμπυλοβακτηρίδιο IgA ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgA",""
"40617-3","Καμπυλοβακτηρίδιο IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgG",""
"40618-1","Καρκινικό αντιγόνο 125","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Περιτοναϊκό υγρό","Ποσοτική","","CHEM","","","CA 125",""
"40622-3","Καρκινοεμβρυϊκό Αντιγόνο","Συγκέντρωση μάζας","Χρονική στιγμή","Περιτοναϊκό υγρό","Ποσοτική","","CHEM","","","Ag",""
"40648-8","Ιός ιλαράς IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","IA","MICRO","","","Ab IgG",""
"40649-6","Ιός ιλαράς IgM ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","ΕΝΥ","Ποσοτική","IA","MICRO","","","Ab IgM",""
"40655-3","Πυρηνικό Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","IA","SERO","","","Ab",""
"40658-7","Παρβοϊός Β19 IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgM",""
"40666-0","Ιός ερυθράς Αντίσωμα","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","Μέθοδος συγκόλλησης ανοσοσφαιριδίων latex","MICRO","","","Ab",""
"40667-8","Ιός ερυθράς IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","IA","MICRO","","","Ab IgG",""
"40668-6","Ιός ερυθράς IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","IA","MICRO","","","Ab IgG",""
"40669-4","Ιός ερυθράς IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","IA","MICRO","","","Ab IgM",""
"40699-1","Μυκοβακτηρίδιο ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","ΧΧΧ","Ονομαστική","","MICRO","","","",""
"40710-6","Χλαμύδια του τραχώματος IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgM",""
"40713-0","Λάμβλια IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab Giardia lamblia IgG",""
"40714-8","Λάμβλια IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab Giardia lamblia IgM",""
"40717-1","Απτοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","HEM/BC","","","",""
"40724-7","Ιός Ηπατίτιδας Α IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab HAV IgG",""
"40725-4","Ιός Ηπατίτιδας Β πυρηνικό IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgG",""
"40726-2","Ιός Ηπατίτιδας C IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","IA","MICRO","","","Ab IgG",""
"40728-8","Ιός απλού έρπητα IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgG",""
"40729-6","Ιός απλού έρπητα IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","IA","MICRO","","","Ab IgM",""
