"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"45208-6","Hemoglobiin A","PrThr","Pt","B","Ord","Elektroforees","HEM/BC","","","Järgarvuline Juhuslik Veri",""
"45209-4","Heptakarboksüülporfüriin","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45210-2","Lihtherpesviiruse 2. tüüp antikehad.IgM","PrThr","Pt","S","Ord","IF","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"4521-1","Komplemendi faktor P","MCnc","Pt","P","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Plasma",""
"45211-0","Heksanoüülkarnitiin (C6)","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45212-8","HIV 2 p31+p34 antikehad","PrThr","Pt","S","Ord","IB","MICRO","","","Inimese immuunpuudulikkuse viirus Inimese immuunpuudulikkuse viiruse 2. tüüp Järgarvuline Juhuslik Seerum",""
"45213-6","Isobutürüülkarnitiin (C4)","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45214-4","Isoleutsiin + leutsiin","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45216-9","isovalerüülkarnitiin + metüülbutürüülkarnitiin (C5)","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45217-7","Linoleoüülkarnitiin (C18:2)","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45222-7","Metüülmalonüülkarnitiin (C4-DC)","SCnc","Pt","Vereplekk","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Veri",""
"45223-5","Moksifloksatsiin","MCnc","Pt","S/P","Qn","","DRUG/TOX","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"45224-3","Mycoplasma pneumoniae antikehad.IgG","PrThr","Pt","S","Ord","IA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"45226-8","Ribosomaalne P antikehad.IgG","PrThr","Pt","S","Ord","","SERO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"45228-4","Antistreptolüsiin O antikehad","MCnc","Pt","S","Qn","","MICRO","","","Juhuslik Kvantitatiivne Seerum",""
"45229-2","Toxocara cati antikehad","PrThr","Pt","S","Ord","","MICRO","","","Järgarvuline Juhuslik Seerum",""
"452-3","Spektinomütsiin","Susc","Pt","Is","OrdQn","MIK","ABXBACT","","","Isolaat Juhuslik Minimaalne inhibeeriv kontsentratsioon Tundlikkus",""
"45268-0","Immuunpuudulikkuse paneel","-","Pt","B","-","Voolutsütomeetria","PANEL.CELLMARK","","","Juhuslik Veri",""
"45269-8","Kroonilise leukeemia paneel","-","Pt","XXX","-","Voolutsütomeetria","PANEL.CELLMARK","","","Juhuslik Täpsustamata materjal",""
"45270-6","Ägeda leukeemia paneel","-","Pt","XXX","-","Voolutsütomeetria","PANEL.CELLMARK","","","Juhuslik Täpsustamata materjal",""
"45272-2","Sümpatomimeetikud","PrThr","Pt","U","Ord","Kinnitav","DRUG/TOX","","","Järgarvuline Juhuslik Uriin",""
"45279-7","A- ja B-gripi viirus antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45286-2","Tsütomegaloviirus antikehad.IgA","PrThr","Pt","Fx","Ord","","MICRO","","","Immuunglobuliin A Järgarvuline Juhuslik Kehavedelik",""
"45287-0","Coxsackie B-viiruse alatüüp 6 antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45288-8","Coxsackie B-viiruse alatüüp 5 antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45289-6","Coxsackie B-viiruse alatüüp 4 antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45290-4","Coxsackie B-viiruse alatüüp 3 antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45291-2","Coxsackie B-viirus alatüüp 2 antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45292-0","Coxsackie B-viirus alatüüp 1 antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"45295-3","Atsetüülkoliini esteraas/koliinesteraas","CCrto","Pt","AmnF","Qn","","CHEM","","","Amnionivedelik Juhuslik Kvantitatiivne",""
"45297-9","Glükoos","SCnc","24 tunni","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Kvantitatiivne",""
"45298-7","Glükoos^2,5 tundi pärast 50 g laktoosi suukaudset manustamist","SCnc","Pt","S/P","Qn","","CHAL","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"45299-5","Glükoos^45 minutit pärast laktoosi suukaudset manustamist","SCnc","Pt","S/P","Qn","","CHAL","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"45300-1","Glütserool","SCnc","Pt","S/P","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"45301-9","Nortriptüliin","SCnc","Pt","U","Qn","","DRUG/TOX","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Uriin",""
"45302-7","Uurea","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"45303-5","Uurea^2 tunni proov","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"45304-3","Uurea^4 tunni proov","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"45305-0","Koproporfüriin 1","SCnt","Pt","St","Qn","","CHEM","","","Ainehulga sisaldus Juhuslik Kvantitatiivne Roe",""
"45306-8","Koproporfüriin 3","SCnt","Pt","St","Qn","","CHEM","","","Ainehulga sisaldus Juhuslik Kvantitatiivne Roe",""
"45308-4","Heptakarboksülaat","SCnt","Pt","St","Qn","","CHEM","","","Ainehulga sisaldus Juhuslik Kvantitatiivne Roe",""
"45309-2","Heksakarboksülaat","SCnt","Pt","St","Qn","","CHEM","","","Ainehulga sisaldus Juhuslik Kvantitatiivne Roe",""
"45310-0","Mesoporfüriin","SCnt","Pt","St","Qn","","CHEM","","","Ainehulga sisaldus Juhuslik Kvantitatiivne Roe",""
"45311-8","Pentakarboksülaat","SCnt","Pt","St","Qn","","CHEM","","","Ainehulga sisaldus Juhuslik Kvantitatiivne Roe",""
"45323-3","Mycobacterium tuberculosis gammainterferoon","PrThr","Pt","B","Ord","","MICRO","","","Järgarvuline Juhuslik Veri",""
"45324-1","Etüülglükuroniid","MCnc","Pt","U","Qn","","DRUG/TOX","","","Juhuslik Kvantitatiivne Uriin",""
"45325-8","Campylobacter jejuni antikehad.IgG","Titr","Pt","S","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum Tiiter",""
"45326-6","Tsütomegaloviirus antikehad.IgG aviidsus","Suhe","Pt","S/P","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"4532-8","Komplemendi klassikalise tee aktiivsus CH50 seerumis","Acnc","Pt","S/P","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"45328-2","Glutatiooni peroksidaas","CCnc","Pt","B","Qn","","CHEM","","","Juhuslik Kvantitatiivne Veri",""
"45329-0","Glutatiooni reduktaas","CCnc","Pt","S","Qn","","CHEM","","","Juhuslik Kvantitatiivne Seerum",""
"45330-8","Leptospira interrogans antikehad.IgG","Titr","Pt","S","Qn","IF","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum Tiiter",""
"45333-2","Superoksiidi dismutaas","CCnc","Pt","B","Qn","","CHEM","","","Juhuslik Kvantitatiivne Veri",""
"45334-0","Trüptaas","MCnc","Pt","Fx","Qn","","CHEM","","","Juhuslik Kehavedelik Kvantitatiivne",""
"4533-6","Komplement + immuunoglobuliin","Acnc","Pt","RBC","Qn","","HEM/BC","","","Erütrotsüüdid Juhuslik Kvantitatiivne",""
"45338-1","Proinsuliin/insuliin","Suhe","Pt","S/P","Qn","","CHEM","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"4534-4","Tsüaanmethemoglobiin/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4536-9","Deoksühemoglobiin/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4537-7","Erütrotsüütide settekiirus","Vel","Pt","B","Qn","Westergren","HEM/BC","","","Juhuslik Kiirus Kvantitatiivne Veri",""
"45378-7","Glutatiooni peroksidaas","CCnt","Pt","RBC","Qn","","CHEM","","","Erütrotsüüdid Juhuslik Kvantitatiivne",""
"45379-5","Eosinofiilid","PrThr","Pt","St","Ord","Valgusmikroskoopia","HEM/BC","","","Järgarvuline Juhuslik Roe",""
"45382-9","Epidermis antikehad","PrThr","Pt","S","Ord","","SERO","","","Järgarvuline Juhuslik Marrasknahk Seerum",""
"4542-7","Haptoglobiin","MCnc","Pt","S/P","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"4543-5","Haptoglobiin","MCnc","Pt","S/P","Qn","Elektroforees","HEM/BC","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"4544-3","Hematokrit","VFr","Pt","B","Qn","Automaatloendus","HEM/BC","","","Juhuslik Kvantitatiivne Mahu fraktsioon Veri",""
"4545-0","Hematokrit","VFr","Pt","B","Qn","Supernatant","HEM/BC","","","Juhuslik Kvantitatiivne Mahu fraktsioon Veri",""
"4546-8","Hemoglobiin A/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4547-6","Hemoglobiin A1/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4548-4","Hemoglobiin A1c/hemoglobiin.üld","MFr","Pt","B","Qn","","CHEM","","","Glükohemoglobiin Juhuslik Kvantitatiivne Veri",""
"4549-2","Hemoglobiin A1c/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees","CHEM","","","Glükohemoglobiin Juhuslik Kvantitatiivne Veri",""
"4551-8","Hemoglobiin A2/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4552-6","Hemoglobiin A2/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4553-4","Hemoglobiin A2/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees (pH 6,3)","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4554-2","Hemoglobiin A2/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees (pH 8,9)","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4555-9","Hemoglobiin A3/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"455-6","Spiramütsiin","Susc","Pt","Is","Qn","MLK","ABXBACT","","","Isolaat Juhuslik Kvantitatiivne Minimaalne letaalne kontsentratsioon Tundlikkus",""
"4561-7","Hemoglobiin C/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees (pH 6,3)","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4562-5","Hemoglobiin C/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees (pH 8,9)","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4563-3","Hemoglobiin C/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"456-4","Spiramütsiin","Susc","Pt","Is","OrdQn","MIK","ABXBACT","","","Isolaat Juhuslik Minimaalne inhibeeriv kontsentratsioon Tundlikkus",""
"4564-1","Hemoglobiin C-Harlem","PrThr","Pt","B","Ord","","HEM/BC","","","Järgarvuline Juhuslik Veri",""
"4569-0","Hemoglobiin D/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4573-2","Hemoglobiin E/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees (pH 6,3)","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4574-0","Hemoglobiin E/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees (pH 8,9)","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4575-7","Hemoglobiin E/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4576-5","Hemoglobiin F/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4579-9","Hemoglobiin F","PrThr","Pt","B","Ord","","HEM/BC","","","Järgarvuline Juhuslik Veri",""
"4580-7","Hemoglobiin F1/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4587-2","Hemoglobiin H/hemoglobiin.üld","MFr","Pt","B","Qn","Elektroforees","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4588-0","Hemoglobiin H/hemoglobiin.üld","MFr","Pt","B","Qn","","HEM/BC","","","Juhuslik Kvantitatiivne Veri",""
"4593-0","Hemoglobiin I","PrThr","Pt","B","Ord","Elektroforees (pH 6,3)","HEM/BC","","","Järgarvuline Juhuslik Veri",""
"4594-8","Hemoglobiin I","PrThr","Pt","B","Ord","Elektroforees (pH 8,9)","HEM/BC","","","Järgarvuline Juhuslik Veri",""
"459-8","Streptomütsiin","Susc","Pt","Is","Qn","MLK","ABXBACT","","","Isolaat Juhuslik Kvantitatiivne Minimaalne letaalne kontsentratsioon Tundlikkus",""
"460-6","Streptomütsiin","Susc","Pt","Is","OrdQn","MIK","ABXBACT","","","Isolaat Juhuslik Minimaalne inhibeeriv kontsentratsioon Tundlikkus",""
"46080-8","Erütrotsüüdid.CD55/100 erütrotsüüdi kohta","NFr","Pt","B","Qn","","CELLMARK","","","Juhuslik Kvantitatiivne Veri",""
"46081-6","Teofülliin","SCnc","Pt","U","Qn","","DRUG/TOX","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Uriin",""
"46082-4","A-gripi viirus antigeen","PrThr","Pt","Nph","Ord","IA","MICRO","","","Järgarvuline Juhuslik Ninaneel",""
"46083-2","B-gripi viirus antigeen","PrThr","Pt","Nph","Ord","IA","MICRO","","","Järgarvuline Juhuslik Ninaneel",""
"46084-0","Immuunoglobuliini kerged ahelad","MRat","24 tunni","U","Qn","","CHEM","","","Kvantitatiivne Uriin",""
"46085-7","Gammahüdroksübutüraat","PrThr","Pt","S/P","Ord","","CHEM","","","Järgarvuline Juhuslik Plasma Seerum Seerum või plasma",""
"46086-5","Kreatiniin^2 tunni proov","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"46093-1","Kaltsium.ioniseeritud","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"46094-9","Plasmodium sp antigeen","PrThr","Pt","B","Ord","IA","MICRO","","","Järgarvuline Juhuslik Veri",""
"46095-6","Anaboolsed steroidid","SCnc","Pt","S/P","Qn","","CHEM","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"46096-4","Arseen","SCnt","Pt","Hair","Qn","","DRUG/TOX","","","Ainehulga sisaldus Juhuslik Juuksed Kvantitatiivne",""
"46098-0","Sugu","Tüüp","Pt","^patsient","Nom","","ADMIN.PATIENT.DEMOG","","","Juhuslik",""
"46099-8","Kaltsium^^albumiini järgi kohandatud","MCnc","Pt","S/P","Qn","","CHEM","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"46109-5","Punetiseviirus antikehad.IgM","Titr","Pt","CSF","Qn","","MICRO","","","Immuunglobuliin M Juhuslik Kvantitatiivne Liikvor Tiiter",""
"46110-3","Punetiseviirus antikehad.IgG","Titr","Pt","CSF","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Liikvor Tiiter",""
"46112-9","Borrelia burgdorferi 18kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46113-7","Borrelia burgdorferi 23kD antikehad.IgM","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46114-5","Borrelia burgdorferi 23kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46115-2","Borrelia burgdorferi 28kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46116-0","Borrelia burgdorferi 30kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46117-8","Borrelia burgdorferi 39kD antikehad.IgM","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46118-6","Borrelia burgdorferi 39kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46119-4","Borrelia burgdorferi 41kD antikehad.IgM","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46120-2","Borrelia burgdorferi 41kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46121-0","Borrelia burgdorferi 45kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46122-8","Borrelia burgdorferi 58kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46123-6","Borrelia burgdorferi 66kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46124-4","Borrelia burgdorferi 93kD antikehad.IgG","Acnc","Pt","S","Ord","ELISA","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46125-1","Kardiolipiin antikehad","PrThr","Pt","S","Ord","IA","COAG","","","Järgarvuline Juhuslik Seerum",""
"46126-9","Endomüüsiumivastased antikehad.IgA","PrThr","Pt","S","Ord","IF","SERO","","","Immuunglobuliin A Järgarvuline Juhuslik Seerum",""
"46127-7","Haptoglobiin","MCnc","Pt","S/P","Qn","Nefelomeetria","HEM/BC","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"46128-5","Koe transglutaminaas antikehad.IgA","Acnc","Pt","S","Qn","IA","SERO","","","Immuunglobuliin A Juhuslik Kvantitatiivne Seerum",""
"46129-3","Alfa-1-antitrüpsiin","MCnc","Pt","S/P","Qn","Nefelomeetria","CHEM","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"46130-1","Prealbumiin","MCnc","Pt","S/P","Qn","Nefelomeetria","CHEM","","","Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"46132-7","Glükoosaminoglükaanid/kreatiniin","Suhe","Pt","U","Qn","","CHEM","","","Juhuslik Kvantitatiivne Uriin",""
"46156-6","Ascaris lumbricoides larvid antikehad.IgG","Acnc","Pt","S","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum",""
"46157-4","Aspergillus glaucus antikehad","PrThr","Pt","S","Ord","","MICRO","","","Järgarvuline Juhuslik Seerum",""
"46158-2","Bartonella sp antikehad.IgG","Acnc","Pt","S","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum",""
"46159-0","Bartonella sp antikehad.IgM","Acnc","Pt","S","Qn","","MICRO","","","Immuunglobuliin M Juhuslik Kvantitatiivne Seerum",""
"46160-8","Blastomyces dermatitidis antikehad.IgG","PrThr","Pt","CSF","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Liikvor",""
"46161-6","Borrelia burgdorferi 18kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46162-4","Borrelia burgdorferi 23kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46163-2","Borrelia burgdorferi 23kD antikehad.IgM","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46164-0","Borrelia burgdorferi 28kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46165-7","Borrelia burgdorferi 30kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46166-5","Borrelia burgdorferi 39kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46167-3","Borrelia burgdorferi 39kD antikehad.IgM","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46168-1","Borrelia burgdorferi 41kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46169-9","Borrelia burgdorferi 41kD antikehad.IgM","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46170-7","Borrelia burgdorferi 45kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46171-5","Borrelia burgdorferi 58kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46172-3","Borrelia burgdorferi 66kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46173-1","Borrelia burgdorferi 93kD antikehad.IgG","Acnc","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46174-9","Borrelia burgdorferi antikehad.IgA","Acnc","Pt","S","Qn","","MICRO","","","Immuunglobuliin A Juhuslik Kvantitatiivne Seerum",""
"46176-4","Chlamydia trachomatis D+E+F+G+H+I+J+K antikehad.IgA","Titr","Pt","S","Qn","","MICRO","","","Immuunglobuliin A Juhuslik Kvantitatiivne Seerum Tiiter",""
"46177-2","Chlamydia trachomatis D+E+F+G+H+I+J+K antikehad.IgG","Titr","Pt","S","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum Tiiter",""
"46178-0","Chlamydia trachomatis D+E+F+G+H+I+J+K antikehad.IgM","Titr","Pt","S","Qn","","MICRO","","","Immuunglobuliin M Juhuslik Kvantitatiivne Seerum Tiiter",""
"46179-8","Chlamydophila sp antikehad","PrThr","Pt","S","Ord","","MICRO","","","Järgarvuline Juhuslik Seerum",""
"46181-4","Coccidioides sp antikehad.IgA","PrThr","Pt","S","Ord","","MICRO","","","Immuunglobuliin A Järgarvuline Juhuslik Seerum",""
"46182-2","Coccidioides sp antikehad.IgG","PrThr","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46183-0","Coccidioides sp antikehad.IgM","PrThr","Pt","S","Ord","","MICRO","","","Immuunglobuliin M Järgarvuline Juhuslik Seerum",""
"46184-8","Echinococcus granulosus antikehad","Acnc","Pt","S","Qn","","MICRO","","","Juhuslik Kvantitatiivne Seerum",""
"46185-5","Ehrlichia risticii antikehad","Titr","Pt","S","Qn","","MICRO","","","Juhuslik Kvantitatiivne Seerum Tiiter",""
"46190-5","Lihtherpesviirus antikehad","PrThr","Pt","Fx","Ord","","MICRO","","","Järgarvuline Juhuslik Kehavedelik",""
"46191-3","Histoplasma capsulatum antikehad.IgG","PrThr","Pt","CSF","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Liikvor",""
"46195-4","Legionella pneumophila 2+3+4+5+6+8 antikehad","Titr","Pt","S","Qn","","MICRO","","","Juhuslik Kvantitatiivne Seerum Tiiter",""
"46196-2","Leptospira interrogans antikehad.IgG","Titr","Pt","S","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum Tiiter",""
"46197-0","Leetriviirus antikehad","PrThr","Pt","S","Ord","","MICRO","","","Järgarvuline Juhuslik Seerum",""
"46198-8","Mycoplasma pneumoniae antikehad.IgG","PrThr","Pt","S","Ord","","MICRO","","","Immuunglobuliin G Järgarvuline Juhuslik Seerum",""
"46199-6","Paragripiviiruse serotüüp 1 antikehad","Titr","Pt","CSF","Qn","","MICRO","","","Juhuslik Kvantitatiivne Liikvor Tiiter",""
"46200-2","Paragripiviiruse serotüüp 3 antikehad","PrThr","Pt","CSF","Ord","","MICRO","","","Järgarvuline Juhuslik Liikvor",""
"4620-1","Hemoglobiin S","SFr","Pt","B","Qn","","HEM/BC","","","Aine fraktsioon Juhuslik Kvantitatiivne Veri",""
"46203-6","Reagiin antikehad","Titr","Pt","CSF","Qn","","MICRO","","","Juhuslik Kvantitatiivne Liikvor Tiiter",""
"46204-4","Salmonella typhi O D antikehad","Titr","Pt","S","Qn","","MICRO","","","Juhuslik Kvantitatiivne Seerum Tiiter",""
"46205-1","Streptococcus pneumoniae antikehad.IgG","MCnc","Pt","S","Qn","","MICRO","","","Immuunglobuliin G Juhuslik Kvantitatiivne Seerum",""
"46206-9","Treponema pallidum antikehad","PrThr","Pt","S^doonor","Ord","","MICRO","","","Järgarvuline Juhuslik Seerum",""
"46218-4","5-fluorotsütosiin","SCnc","Pt","S/P","Qn","","DRUG/TOX","","","Aine kontsentratsioon Juhuslik Kvantitatiivne Plasma Seerum Seerum või plasma",""
"4621-9","Hemoglobiin S","PrThr","Pt","B","Ord","","HEM/BC","","","Järgarvuline Juhuslik Veri",""
"46219-2","Kreatiniin^4 tunni proov","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"46220-0","Kreatiniin^üleöö","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
"46221-8","Glükoos^2 tunni proov","SCnc","Pt","DiaF","Qn","","CHEM","","","Aine kontsentratsioon Dialüüsivedelik Juhuslik Kvantitatiivne",""
