"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"29910-7","Parainfluenza-Virus 3 RNA","Nachweis oder Schwellenwert","Zeitpunkt","XXX","Ordinal","Zielfragmentamplifikation mit Sondendetektion","Mikrobiologie","","Parainfluenza-Virus 3-RNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion","Human respirovirus 3",""
"29916-4","Kobalt","Massenrate","24 Stunden","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Kobalt [Masse/Zeit] in 24-Stunden-Urin","",""
"2991-8","Testosteron.frei","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Testosteron frei [Masse/Volumen] in Serum oder Plasma","",""
"29943-8","Blei/Creatinin","Massenverhältnis","24 Stunden","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Blei/Creatinin [Massenverhältnis] in 24-Stunden-Urin","",""
"29950-3","Nukleärer Ak.IgG","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Immunoassay","Serologie","","Nukleärer IgG-Antikörper [Nachweis] in Serum mit Immunoassay","",""
"2979-3","Taurin","Massenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Taurin [Masse/Volumen] in Zerebrospinalflüssigkeit","",""
"2980-1","Taurin","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","","Klinische Chemie (keine Funktionstests)","","Taurin [Nachweis] in Serum oder Plasma","",""
"29860-4","Cardiolipin Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Gerinnung","","Cardiolipin-Antikörper [Nachweis] in Serum","",""
"29861-2","Levisticum officinale Ak.IgE.RAST Klasse","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Levisticum officinale-IgE-Antikörper-RAST-Klasse [Nachweis] in Serum","",""
"2986-8","Testosteron","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Testosteron [Masse/Volumen] in Serum oder Plasma","",""
"29879-4","Dehydroepiandrosteron (DHEA)/Creatinin","Massenverhältnis","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Dehydroepiandrosteron (DHEA)/Creatinin [Massenverhältnis] in 24-Stunden-Urin","",""
"29891-9","Kohlenstoffdioxid^nach Dosis Harnstoff","Nachweis oder Schwellenwert","Zeitpunkt","Exhalat","Ordinal","","Mikrobiologie","","Helicobacter pylori [Nachweis] im Magen mit Harnstoff-Atemtest","",""
"29905-7","Entamoeba histolytica Ag","Nachweis oder Schwellenwert","Zeitpunkt","Stuhl","Ordinal","Immunoassay","Mikrobiologie","","Entamoeba histolytica-Antigen [Nachweis] in Stuhl mit Immunoassay","",""
"30038-4","Toxoplasma gondii Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Immunoassay","Mikrobiologie","","Toxoplasma gondii-IgG-Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit mit Immunoassay","",""
"30042-6","Vigabatrin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Vigabatrin [Masse/Volumen] in Serum oder Plasma","",""
"3004-9","Thiocyanat","Massenkonzentration","Zeitpunkt","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Thiocyanat [Masse/Volumen] in Urin","",""
"30057-4","Threonin/Creatinin","Verhältnis","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Threonin/Creatinin [Verhältnis] in Urin","",""
"30068-1","Alanin/Creatinin","Verhältnis","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Alanin/Creatinin [Verhältnis] in Urin","",""
"27817-6","Beta-2-Glykoprotein-1 Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Immunoassay","Gerinnung","","Beta-2-Glykoprotein-1-Antikörper [Nachweis] in Serum mit Immunoassay","ß2-Glykoprotein",""
"27818-4","Protein C aktuell/normal","Relative katalytische Konzentration","Zeitpunkt","Thrombozytenarmes Plasma","Quantitativ","Chromogene Methode","Gerinnung","","Protein C aktuell/normal in thrombozytenarmem Plasma mit chromogener Methode","",""
"27834-1","Insulin^1,5 Stunden nach 75 g Glucose per os","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Insulin [Einheiten/Volumen] in Serum oder Plasma --1,5 Stunden nach 75 g Glucose per os","",""
"27873-9","Insulin^nach Nahrungskarenz","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Insulin [Einheiten/Volumen] in Serum oder Plasma --nach Nahrungskarenz","",""
"27875-4","Insulin^6. Probenmaterial nach XXX Stimulation","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Insulin [Einheiten/Volumen] in Serum oder Plasma --6. Probenmaterial nach XXX Stimulation","",""
"27883-8","Lutropin^15 Minuten nach XXX Stimulation","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Lutropin [Einheiten/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation","LH; Luteinisierendes Hormon",""
"27887-9","Follitropin^15 Minuten nach XXX Stimulation","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Follitropin [Einheiten/Volumen] in Serum oder Plasma --15 Minuten nach XXX Stimulation","FSH; follitropes Hormon",""
"27931-5","Gallensäure^2 Stunden postprandial","Stoffmengenkonzentration","Zeitpunkt","Serum","Quantitativ","","Funktionstest","","Gallensäure [Mol/Volumen] in Serum --2 Stunden postprandial","",""
"27936-4","Lymphozyten/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Sputum","Quantitativ","","Hämatologie und Zellzählung","","Lymphozyten/100 Leukozyten in Sputum","",""
"27944-8","C-Peptid","Massenrate","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","C-Peptid [Masse/Zeit] in 24-Stunden-Urin","",""
"27951-3","Coxiella burnetii Phase 1 Ak","Titer","Zeitpunkt","Serum","Quantitativ","Immunfluoreszenztest","Mikrobiologie","","Coxiella burnetii Phase 1-Antikörper [Titer] in Serum mit Immunfluoreszenztest","",""
"27978-6","Metanephrine/Creatinin","Stoffmengenverhältnis","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Metanephrine/Creatinin [Molverhältnis] in 24-Stunden-Urin","",""
"27996-8","17-Hydroxyprogesteron^Basislinie","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","17-Hydroxyprogesteron [Masse/Volumen] in Serum oder Plasma --Basislinie","17-OH-Progesteron; 17-alpha-OH-Progesteron",""
"2817-5","Porphyrine","Massenkonzentration","Zeitpunkt","Stuhl","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Porphyrine [Masse/Volumen] in Stuhl","",""
"2824-1","Kalium","Stoffmengenkonzentration","Zeitpunkt","Erythrozyten","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Kalium [Mol/Volumen] in Erythrozyten","RBC",""
"3095-7","Harnstoff-Stickstoff","Massenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Harnstoff-Stickstoff [Masse/Volumen] in Urin","",""
"28540-3","Mittlere korpuskuläre Hämoglobinkonzentration eines Erythrozyten (MCHC)","Massenkonzentration","Zeitpunkt","Erythrozyten","Quantitativ","","Hämatologie und Zellzählung","","Mittlere korpuskuläre Hämoglobinkonzentration eines Erythrozyten (MCHC) [Masse/Volumen]","RBC",""
"28541-1","Metamyelozyten/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Blut","Quantitativ","","Hämatologie und Zellzählung","","Metamyelozyten/100 Leukozyten in Blut","",""
"28543-7","Basophile/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Basophile/100 Leukozyten in Körperflüssigkeit","",""
"28545-2","Schleim","Anzahl pro Fläche","Zeitpunkt","Urinsediment","Quantitativ","Mikroskopie.Licht.niedrige Vergrößerung","Urinanalyse","","Schleim [#/Fläche] in Urinsediment mit Lichtmikroskopie, niedrige Vergrösserung","",""
"28549-4","Yersinia sp identifiziert","Nachweis oder Identität","Zeitpunkt","Stuhl","Nominal","Erregerspezifische Kultur","Mikrobiologie","","Yersinia sp identifiziert in Stuhl mit erregerspezifischer Kultur","",""
"28586-6","4-Hydroxyphenyllactat/Creatinin","Verhältnis","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","4-Hydroxyphenyllactat/Creatinin [Verhältnis] in Urin","",""
"30071-5","Trichoderma viride Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","","Mikrobiologie","","Trichoderma viride-IgG-Antikörper [Einheiten/Volumen] in Serum","",""
"30072-3","Cortison","Massenkonzentration","24 Stunden","Urin","Quantitativ","HPLC","Klinische Chemie (keine Funktionstests)","","Cortison [Masse/Volumen] in 24-Stunden-Urin mit HLPC","",""
"30078-0","Probenmaterialgewicht","Masse","Zeitpunkt","Stuhl","Quantitativ","","Probenmaterialinformationen","","Gewicht von Stuhl","",""
"3008-0","Threonin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Threonin [Masse/Volumen] in Serum oder Plasma","",""
"30099-6","Neisseria gonorrhoeae","Nachweis oder Schwellenwert","Zeitpunkt","Konjunktivales Probenmaterial","Ordinal","Erregerspezifische Kultur","Mikrobiologie","","Neisseria gonorrhoeae [Nachweis] in konjunktivalem Probenmaterial mit erregerspezifischer Kultur","",""
"30105-1","Trypanosoma cruzi Ak.IgM","Titer","Zeitpunkt","XXX","Quantitativ","","Mikrobiologie","","Trypanosoma cruzi-IgM-Antikörper [Titer] in Probenmaterial","",""
"30109-3","Ecgoninmethylester","Massenkonzentration","Zeitpunkt","Magenflüssigkeit","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Ecgoninmethylester [Masse/Volumen] in Magenflüssigkeit","",""
"30116-8","Zellen.terminale Desoxyribonucleotidyl-Transferase/100 Zellen","Anzahl pro Fraktion","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Immunperoxidase-Färbung","Zellmarker","","Terminale Deoxyribonucleotidyl-Transferase-Zellen/100 Zellen in Zerebrospinalflüssigkeit mit Immunperoxidase-Färbung","",""
"30121-8","Kolonienanzahl","Anzahl pro Volumen","Zeitpunkt","Dialysat","Quantitativ","","Mikrobiologie","","Kolonienanzahl [#/Volumen] in Dialysat","",""
"30129-1","Brucella sp Ak^1. Probenmaterial","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Mikrobiologie","","Brucella sp-Antikörper [Nachweis] in Serum --1. Probenmaterial","",""
"30193-7","Acylcarnitin/Carnitin.frei","Stoffmengenverhältnis","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Acylcarnitin/Carnitin.frei [Molverhältnis] in Serum oder Plasma","",""
"30069-9","Tyrosin","Stoffmengenkonzentration","Zeitpunkt","Amnionflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Tyrosin [Mol/Volumen] in Amnionflüssigkeit","",""
"30082-2","IgE","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Immunfixation","Klinische Chemie (keine Funktionstests)","","IgE [Nachweis] in Serum mit Immunfixation","Immunglobulin E",""
"30102-8","Yersinia enterocolitica O:8 Ak","Titer","Zeitpunkt","XXX","Quantitativ","","Mikrobiologie","","Yersinia enterocolitica O:8-Antikörper [Titer] in Probenmaterial","",""
"30128-3","Borrelia burgdorferi Ak^2. Probenmaterial","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","","Mikrobiologie","","Borrelia burgdorferi-Antikörper [Einheiten/Volumen] in Serum --2. Probenmaterial","",""
"30117-6","Zellen.terminale Desoxyribonucleotidyl-Transferase/100 Zellen","Anzahl pro Fraktion","Zeitpunkt","XXX","Quantitativ","Immunperoxidase-Färbung","Zellmarker","","Terminale Deoxyribonucleotidyl-Transferase-Zellen/100 Zellen in Probenmaterial mit Immunperoxidase-Färbung","",""
"30126-7","Platanus acerifolia Ak.IgE.RAST Klasse","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Platanus acerifolia-IgE-Antikörper-RAST-Klasse [Nachweis] in Serum","",""
"30131-7","Komplement Gesamthämolytisch CH50","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Hämatologie und Zellzählung","","Komplement Gesamthämolytisch CH50 [Masse/Volumen] in Serum oder Plasma","",""
"3015-5","Thyreotropin","Arbiträre Konzentration","Zeitpunkt","Blut","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Thyreotropin [Einheiten/Volumen] in Blut","TSH",""
"30159-8","HTLV 1+2 DNA","Nachweis oder Schwellenwert","Zeitpunkt","Blut","Ordinal","Zielfragmentamplifikation mit Sondendetektion","Mikrobiologie","","HTLV 1+2-DNA [Nachweis] in Blut mit Nukleinsäureamplifikation mit Sondendetektion","",""
"30160-6","Tau-Protein","Massenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Tau-Protein [Masse/Volumen] in Zerebrospinalflüssigkeit","",""
"30170-5","Periplaneta americana Ak.IgE","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Periplaneta americana-IgE-Antikörper [Einheiten/Volumen] in Serum","",""
"30185-3","(Katzenschuppen+Kuhschuppen+Hundeschuppen+Pferdeschuppen) Ak.IgE","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","Multidisk","Allergie","","(Katzenschuppen+Kuhschuppen+Hundeschuppen+Pferdeschuppen)-IgE-Antikörper [Einheiten/Volumen] in Serum mit Multidisk","",""
"30211-7","Sammelzeitraum","Zeit","*","^Probenmaterial","Quantitativ","","Probenmaterialinformationen","","Sammelzeitraum des Probenmaterials","Sammelzeit; Sammeldauer",""
"30223-2","Coxsackie-Virus B4 Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Mikrobiologie","","Coxsackievirus B4-Antikörper [Nachweis] in Serum","",""
"30229-9","Neutrophile.stabkernig","Anzahl pro Volumen","Zeitpunkt","Blut","Quantitativ","Automatisierte Zählung","Hämatologie und Zellzählung","","Stabkernige Neutrophile [#/Volumen] in Blut mit automatisierter Zählung","Stabkernige",""
"30231-5","Rheumafaktor","Arbiträre Konzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Serologie","","Rheumafaktor [Einheiten/Volumen] in Körperflüssigkeit","",""
"3024-7","Thyroxin.frei","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Thyroxin (T4) frei [Masse/Volumen] in Serum oder Plasma","fT4",""
"3026-2","Thyroxin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Thyroxin (T4) [Masse/Volumen] in Serum oder Plasma","",""
"30268-7","Zidovudin","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Phänotypisierung","Antibiotikaempfindlichkeit","","Zidovudin [Empfindlichkeit] mit phänotypischer Methode","",""
"30273-7","Abacavir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Phänotypisierung","Antibiotikaempfindlichkeit","","Abacavir [Empfindlichkeit] mit phänotypischer Methode","",""
"30282-8","Zidovudin","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal","Genotypisierung","Antibiotikaempfindlichkeit","","Zidovudin [Empfindlichkeit] mit genotypischer Methode","",""
"30287-7","Abacavir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal","Genotypisierung","Antibiotikaempfindlichkeit","","Abacavir [Empfindlichkeit] mit genotypischer Methode","",""
"30288-5","Adefovir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal","Genotypisierung","Antibiotikaempfindlichkeit","","Adefovir [Empfindlichkeit] mit genotypischer Methode","",""
"30204-2","Chlamydia trachomatis Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Mikrobiologie","","Chlamydia trachomatis-Antikörper [Nachweis] in Serum","Chlamydia trachomatis",""
"30239-8","Aspartat-Aminotransferase","Katalytische Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","Mit Zusatz von P-5'-P","Klinische Chemie (keine Funktionstests)","","Aspartat-Aminotransferase [Enzymaktivität/Volumen] in Serum oder Plasma mit Zusatz von P-5'-P","AST; GOT; ASAT",""
"30244-8","Acetylcholinesterase","Katalytische Konzentration","Zeitpunkt","Blut","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Acetylcholinesterase [Enzymaktivität/Volumen] in Blut","",""
"30248-9","Transferrinrezeptor.löslich","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Transferrinrezeptor.löslich [Masse/Volumen] in Serum oder Plasma","",""
"30274-5","Adefovir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Phänotypisierung","Antibiotikaempfindlichkeit","","Adefovir [Empfindlichkeit] mit phänotypischer Methode","",""
"30277-8","Efavirenz","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Phänotypisierung","Antibiotikaempfindlichkeit","","Efavirenz [Empfindlichkeit] mit phänotypischer Methode","",""
"30325-5","Cytomegalie-Virus Ak.IgM","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","","Mikrobiologie","","Cytomegalie-Virus-IgM-Antikörper [Nachweis] in Serum oder Plasma","CMV",""
"30326-3","Cytomegalie-Virus DNA","Nachweis oder Schwellenwert","Zeitpunkt","Zerebrospinalflüssigkeit","Ordinal","Zielfragmentamplifikation mit Sondendetektion","Mikrobiologie","","Cytomegalie-Virus-DNA [Nachweis] in Zerebrospinalflüssigkeit mit Nukleinsäureamplifikation mit Sondendetektion","CMV",""
"3021-3","Thyroxin-bindendes Globulin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Thyroxin-bindendes Globulin [Masse/Volumen] in Serum oder Plasma","",""
"30230-7","Neutrophile.segmentiert/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Körperflüssigkeit","Quantitativ","Manuelle Zählung","Hämatologie und Zellzählung","","Segmentierte Neutrophile/100 Leukozyten in Körperflüssigkeit mit manueller Zählung","Segmentkernige",""
"30279-4","Ritonavir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Phänotypisierung","Antibiotikaempfindlichkeit","","Ritonavir [Empfindlichkeit] mit phänotypischer Methode","",""
"30294-3","Nelfinavir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal","Genotypisierung","Antibiotikaempfindlichkeit","","Nelfinavir [Empfindlichkeit] mit genotypischer Methode","",""
"30299-2","Amprenavir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","","Antibiotikaempfindlichkeit","","Amprenavir [Empfindlichkeit]","",""
"30304-0","Adefovir","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","","Antibiotikaempfindlichkeit","","Adefovir [Empfindlichkeit]","",""
"30341-2","Erythrozytensedimentationsrate","Geschwindigkeit","Zeitpunkt","Blut","Quantitativ","","Hämatologie und Zellzählung","","Erythrozytensedimentationsrate","Blutsenkung; ESR; ESG; BSR; BSG; Erythrozytensenkungsgeschwindigkeit; Blutsenkungsrate; Blutsenkungsgeschwindigkeit",""
"30348-7","Glutamat","Stoffmengenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Glutamat [Mol/Volumen] in Urin","Glutaminsäure",""
"30350-3","Hämoglobin","Massenkonzentration","Zeitpunkt","Blut venös","Quantitativ","","Hämatologie und Zellzählung","","Hämoglobin [Masse/Volumen] in venösem Blut","",""
"30351-1","Hämoglobin","Massenkonzentration","Zeitpunkt","Blut gemischt-venös","Quantitativ","","Hämatologie und Zellzählung","","Hämoglobin [Masse/Volumen] in gemischt-venösem Blut","",""
"30366-9","Metamyelozyten/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Metamyelozyten/100 Leukozyten in Zerebrospinalflüssigkeit","",""
"28606-2","1-Methylhistidin/Creatinin","Verhältnis","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","1-Methylhistidin/Creatinin [Verhältnis] in Urin","",""
"2861-3","Albumin","Massenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Albumin [Masse/Volumen] in Zerebrospinalflüssigkeit mit Elektrophorese","",""
"2862-1","Albumin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Albumin [Masse/Volumen] in Serum oder Plasma mit Elektrophorese","",""
"28638-5","Basenüberschuss","Stoffmengenkonzentration","Zeitpunkt","Blut Nabelschnur arteriell","Quantitativ","Berechnet","Klinische Chemie (keine Funktionstests)","","Basenüberschuss in arteriellem Nabelschnurblut, berechnet","",""
"2864-7","Alpha-1-Globulin","Massenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Alpha-1-Globulin [Masse/Volumen] in Zerebrospinalflüssigkeit mit Elektrophorese","a1-Globulin",""
"28649-2","Sauerstoff","Partialdruck","Zeitpunkt","Blut Nabelschnur venös","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Sauerstoff [Partialdruck] in venösem Nabelschnurblut","",""
"2871-2","Beta-Globulin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Beta-Globulin [Masse/Volumen] in Serum oder Plasma mit Elektrophorese","",""
"2872-0","Beta-Globulin","Massenkonzentration","Zeitpunkt","Synovialflüssigkeit","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Beta-Globulin [Masse/Volumen] in Synovialflüssigkeit mit Elektrophorese","",""
"2874-6","Gamma-Globulin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Gamma-Globulin [Masse/Volumen] in Serum oder Plasma mit Elektrophorese","g-Globulin",""
"2880-3","Protein","Massenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Protein [Masse/Volumen] in Zerebrospinalflüssigkeit","Eiweiß; Gesamteiweiß; Gesamt-Eiweiß",""
"2881-1","Protein","Massenkonzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Protein [Masse/Volumen] in Körperflüssigkeit","Eiweiß; Gesamteiweiß; Gesamt-Eiweiß",""
"2885-2","Protein","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Protein [Masse/Volumen] in Serum oder Plasma","Eiweiß; Gesamteiweiß; Gesamt-Eiweiß",""
"2887-8","Protein","Nachweis oder Schwellenwert","Zeitpunkt","Urin","Ordinal","","Urinanalyse","","Protein [Nachweis] in Urin","Eiweiß; Gesamteiweiß; Gesamt-Eiweiß",""
"2890-2","Protein/Creatinin","Massenverhältnis","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Protein/Creatinin [Massenverhältnis] in Urin","Eiweiß; Gesamteiweiß; Gesamt-Eiweiß",""
"2900-9","Pyridoxin","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Pyridoxin [Masse/Volumen] in Serum oder Plasma","Vitamin B6",""
"29153-4","Cancer Antigen 15-3","Arbiträre Konzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Cancer-Antigen 15-3 [Einheiten/Volumen] in Körperflüssigkeit","CA 15-3",""
"2915-7","Renin","Katalytische Konzentration","Zeitpunkt","Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Renin [Enzymaktivität/Volumen] in Plasma","",""
"29220-1","Haptoglobin","Massenkonzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Haptoglobin [Masse/Volumen] in Körperflüssigkeit","",""
"29221-9","Quecksilber","Massenkonzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Quecksilber [Masse/Volumen] in Körperflüssigkeit","",""
"29228-4","Trizyklische Antidepressiva","Massenkonzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Trizyklische Antidepressiva [Masse/Volumen] in Körperflüssigkeit","",""
"29242-5","Masern-Virus Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Mikrobiologie","","Masern-Virus-IgG-Antikörper [Einheiten/Volumen] in Körperflüssigkeit","Measles morbillivirus",""
"3033-8","Transcortin","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Transcortin [Masse/Volumen] in Serum","",""
"30343-8","Glomeruläre Basalmembran Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","Immunoassay","Serologie","","Glomeruläre Basalmembran-IgG-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay","",""
"30353-7","Hämoglobin","Massenkonzentration","Zeitpunkt","Blut Nabelschnur venös","Quantitativ","","Hämatologie und Zellzählung","","Hämoglobin [Masse/Volumen] in venösem Nabelschnurblut","",""
"30361-0","HIV-2 Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","Immunoassay","Mikrobiologie","","HIV-2-Antikörper [Nachweis] in Serum oder Plasma mit Immunoassay","",""
"30364-4","Lymphozyten","Anzahl pro Volumen","Zeitpunkt","Blut","Quantitativ","Durchflusszytometrie","Zellmarker","","Lymphozyten [#/Volumen] in Blut mit Durchflusszytometrie","",""
"30371-9","Promyelozyten/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Manuelle Zählung","Hämatologie und Zellzählung","","Promyelozyten/100 Leukozyten in Zerebrospinalflüssigkeit mit manueller Zählung","",""
"30391-7","Erythrozyten","Anzahl pro Volumen","Zeitpunkt","Urin","Quantitativ","","Urinanalyse","","Erythrozyten [#/Volumen] in Urin","",""
"30394-1","Granulozyten","Anzahl pro Volumen","Zeitpunkt","Blut","Quantitativ","","Hämatologie und Zellzählung","","Granulozyten [#/Volumen] in Blut","",""
