"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"3289-6","aktywność protrombiny badane/prawidłowe","czas względny","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","Aktywność protrombiny; AP PPP Wykrzepianie",""
"32686-8","Wirus zapalenia wątroby typu B DNA","Stężenie masowe","Punkt w czasie","Surowica","ilościowy","","MICRO","","","HBV Kwas deoksyrybonukleinowy",""
"32711-4","średnia objętość płytki","Ustalona objętość","Punkt w czasie","Krew","ilościowy","Automatyczne liczenie","Morfologia krwi","","","MPV płytki krwi zautomatyzowany",""
"35657-6","Azot mocznika/Masa ciała","Względny wskaźnik masy","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Azot mocznikowy Wzgledny stosunek masy",""
"99896-3","Kryształy jednowodnego szczawianu wapnia","Stężenie ilościowe","Punkt w czasie","Osad moczu","ilościowy","Metoda wspomagana komputerowo","Analiza moczu","","","",""
"99904-5","kryształy moczanu","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","Metoda wspomagana komputerowo","Analiza moczu","","","",""
"99878-1","Lipidy","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Metoda wspomagana komputerowo","Analiza moczu","","","Obecnosc lub prog Profil lipidowy",""
"899-5","Skryning przeciwciał grup krwi. Komórki II","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","Wstępnie ogrzane","BLDBK","","","Obecnosc lub prog osocze",""
"90000-1","Albumina","Wskaźnik masy","24H","Mocz","ilościowy","granica wykrywalności <= 3,0 mg/l","Analiza moczu","","","",""
"903-5","Skryning przeciwciał grup krwi","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","Absorbcja resztkowa","BLDBK","","","Obecnosc lub prog osocze",""
"96711-7","Erytrocyty","Ilość na powierzchnię","Punkt w czasie","Płyn ustrojowy","ilościowy","Mikroskopia świetlna","Morfologia krwi","","","Krwinki czerwone",""
"96717-4","pH","Logarytm stężenia molowego","Punkt w czasie","płyn sterczowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH Płyn z gruczołu krokowego, płyn ze stercza",""
"96727-3","Erytrocyty","Stężenie ilościowe","Punkt w czasie","próbka z dolnych dróg oddechowych","ilościowy","Zliczanie ręczne","Morfologia krwi","","","Krwinki czerwone Manualny Zliczanie manualne",""
"775-7","średnia średnica płytki","Ustalona długość","Punkt w czasie","Krew","ilościowy","Metoda Rees-Ecker","Morfologia krwi","","","płytki krwi PMD",""
"60517-0","Żelazo/Transferyna","Współczynnik","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze Stosunek;Proporcja",""
"60518-8","Kreatynina","Wskaźnik substancji","24H","Kał","ilościowy","","Testy nieobciążeniowe chemiczne","","","stolec",""
"60678-0","białko/Kreatynina","Współczynnik masy","12H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko",""
"6072-3","Chloramina T IgE","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","","Alergia","","","Immunoglobulina E p/ciała Umowne stezenie",""
"72273-6","Zamówiony produkt krwiopochodny","Objętość","Punkt w czasie","^Jednostka krwi pełnej","ilościowy","","BLDBK","","","",""
"724-5","Hemoglobina","Stężenie masowe","Punkt w czasie","Płyn maziowy","ilościowy","","Morfologia krwi","","","Hb, HGB",""
"50967-9","powierzchnia wirusa zapalenia wątroby typu B antygen","obecność lub wartość progowa","Punkt w czasie","Krew^Dawca","Porządkowy","Test neutralizacji","MICRO","","","HBsAg HBV Obecnosc lub prog",""
"51382-0","Erytrocyty","Ilość na powierzchnię","Punkt w czasie","Płyn maziowy","ilościowy","Mikroskopia świetlna","Morfologia krwi","","","Krwinki czerwone",""
"63365-1","receptor tyreotropiny przeciwciało","Stężenie umowne","Punkt w czasie","Płyn ustrojowy","ilościowy","","Serologia nie mikrobiologiczna","","","p/ciała Tyrotropina Umowne stezenie",""
"63366-9","receptor tyreotropiny przeciwciało","Stężenie umowne","Punkt w czasie","Płyn mózgowo-rdzeniowy","ilościowy","","Serologia nie mikrobiologiczna","","","p/ciała PMR Tyrotropina Umowne stezenie",""
"63378-4","Zlepy erytrocytów","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Mikroskopia świetlna","Analiza moczu","","","krwinka czerwona Obecnosc lub prog",""
"74452-4","PDW","Ustalona objętość","Punkt w czasie","Krew pępowinowa","ilościowy","Automatyczne liczenie","Morfologia krwi","","","płytki krwi szerokość rozkładu wielkości płytek zautomatyzowany",""
"49003-7","moczan","Stężenie masowe","Punkt w czasie","Płyn dializacyjny otrzewnowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"49010-2","agregacja płytek indukowana ADP","Stężenie umowne","Punkt w czasie","Osocze bogatopłytkowe","ilościowy","","Koagulacja","","","agregacja płytek krwi Plt aggreg.ADP płytki krwi PRP Umowne stezenie Wykrzepianie",""
"57379-0","Potas","Stężenie substancji","2H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","2 godziny K",""
"57385-7","Mocznik","Wskaźnik masy","12H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"57440-0","płytka krwi przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","immunofluorecjencja","Koagulacja","","","Obecnosc lub prog p/ciała płytki krwi Wykrzepianie",""
"57340-2","chlorek","Stężenie substancji","12H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"72437-7","Fenylomleczan","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"777-3","płytki krwi","Stężenie ilościowe","Punkt w czasie","Krew","ilościowy","Automatyczne liczenie","Morfologia krwi","","","Plt zautomatyzowany",""
"77964-5","kryształy cholesterolowe","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","Mikroskopia świetlna w małym powiększeniu","Analiza moczu","","","Mikroskop świetlny o małym powiększeniu",""
"78442-1","bilirubina. nieglukuronidowana","Stężenie substancji","Punkt w czasie","Płyn otrzewnowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina Bilirubina niesprzężona;Bilirubina pośrednia;Bilirubina wolna",""
"4581-5","hemoglobina G-Coushatta","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza kwaśna (pH=6.3)","Morfologia krwi","","","Hb G-Coushatta Hb, HGB HbG Obecnosc lub prog",""
"4588-0","hemoglobina H/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","","Morfologia krwi","","","Hb, HGB HbH Hgb",""
"4590-6","hemoglobina Hasharon","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza zasadowa (pH=8.9)","Morfologia krwi","","","Hb Hasharon Hb, HGB Obecnosc lub prog",""
"4592-2","hemoglobina Hope","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza zasadowa (pH=8.9)","Morfologia krwi","","","Hb Hope Hb, HGB Obecnosc lub prog",""
"42246-9","hemoglobina F/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","HPLC","Morfologia krwi","","","Hb, HGB HbF Hgb wysokosprawa chromatografia cieczowa",""
"4237-4","Erytromycyna","Masa","Punkt w czasie","Dawka","ilościowy","","Dawka Leku","","","",""
"3894-3","Oksymesteron","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Leki lub Toksyny","","","Obecnosc lub prog",""
"3895-0","Oksymesteron","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Leki lub Toksyny","","","",""
"3898-4","Oksymetolon","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Leki lub Toksyny","","","",""
"39008-8","Wirus zapalenia wątroby typu C przeciwciało","obecność lub wartość progowa","Punkt w czasie","Płyn ustrojowy","Porządkowy","Immunoblotting","MICRO","","","HCV Obecnosc lub prog p/ciała Western Blot",""
"32760-1","Typ komorki","Typ","Punkt w czasie","XXX","Nominalny","","Markery komórkowe","","","Znaczniki komórkowe",""
"25669-3","Glukoza^3,5 godz. po dawce glukozy","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Obciążenie chemiczne","","","210 minut po podaniu dawki glukozy GLU osocze",""
"3087-4","moczan","Wskaźnik masy","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"30897-3","całkowita objętość erytrocytów we krwi","Objętość","Punkt w czasie","^Pacjent","ilościowy","radioizotopowy","Testy nieobciążeniowe chemiczne","","","krwinka czerwona Radionuklearny",""
"5922-0","kwas żołądkowy","Stężenie substancji","Punkt w czasie","Sok żołądkowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"53517-9","Erytrocyty","Stężenie ilościowe","Punkt w czasie","Płyn dializacyjny","ilościowy","Zliczanie ręczne","Morfologia krwi","","","Krwinki czerwone Manualny Zliczanie manualne",""
"53525-2","białko","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","Metoda z kwasem sulfosalicylowym","Testy nieobciążeniowe chemiczne","","","białko Obecnosc lub prog SSA",""
"53529-4","Albumina","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","Granica wykrywalności <= 1,0 mg/L","Testy nieobciążeniowe chemiczne","","","Granica wykrywalności &lt;= 1,0 mg/L",""
"2887-8","białko","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Analiza moczu","","","białko Obecnosc lub prog",""
"2888-6","białko","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Analiza moczu","","","białko",""
"2889-4","białko","Wskaźnik masy","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko",""
"2890-2","białko/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko",""
"25745-1","czynnik reumatoidalny","obecność lub wartość progowa","Punkt w czasie","Płyn ustrojowy","Porządkowy","Test aglutynacji komórek owiec","Serologia nie mikrobiologiczna","","","Obecnosc lub prog RF",""
"2576-7","Lipoproteiny","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"2161-8","Kreatynina","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"19739-2","Kozieradka (Trigonella foenum-graecum) IgE","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","","Alergia","","","Immunoglobulina E p/ciała Umowne stezenie",""
"1977-8","bilirubina","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina Obecnosc lub prog",""
"19981-0","Tlen","Ciśnienie parcjalne","8H^Maksimum","Krew włośniczkowa","ilościowy","","PULM","","","8 godzin Krew kapilarna O2 Wartosc maksymalna",""
"14034-3","czynnik reumatoidalny","Stężenie umowne","Punkt w czasie","Płyn mózgowo-rdzeniowy","ilościowy","","Serologia nie mikrobiologiczna","","","PMR RF Umowne stezenie",""
"14155-6","cholesterol w LDL","Percentyl","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"10379-6","Erytrocyty. Podwójna populacja","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","Mikroskopia świetlna","Morfologia krwi","","","Krwinki czerwone Obecnosc lub prog",""
"10394-5","Czynnik IX Dany","Objętość","Punkt w czasie","^Pacjent","ilościowy","","BLDBK","","","Ustalony",""
"10412-5","płytki krwi Dany","Typ","Punkt w czasie","^Pacjent","Nominalny","","BLDBK","","","Plt Ustalony",""
"10413-3","immunoglobulina anty-Rh Dany","Objętość","Punkt w czasie","^Pacjent","ilościowy","","BLDBK","","","Rh, immunoglobulina Ustalony",""
"14165-5","mleczan","Stężenie substancji","Punkt w czasie","Płyn ustrojowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","Kwas mlekowy",""
"14300-8","dostępne jednostki aferezy płytek krwi","Ilość","Punkt w czasie","^Jednostka krwi pełnej","ilościowy","","BLDBK","","","dostępne jednostki koncentratu krwinek płytkowych z aferezy",""
"1776-4","Fosfataza zasadowa","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Fosfataza alkaliczna;ALP",""
"2000-8","Wapń","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"20380-2","Erytromycyna","Wrażliwość mikroorganizmów","Punkt w czasie","Izolat","ilościowo-porządkowy","Metoda dla wolno rosnących prątków","Wrażliwość na antybiotyk, MIC","","","",""
"2163-4","Kreatynina Klirens nerkowy","Wskaźnik objętości","12H","mocz i surowica/osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"25970-5","Fenyloalanina/Kreatynina","Współczynnik substancji","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Phe",""
"25997-8","moczan","Stężenie substancji","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"25999-4","Mocznik/Kreatynina","Współczynnik substancji","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"29214-4","Chloramfenikol","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","","Leki lub Toksyny","","","Detreomycyna, Chloramphenicolum, Detreomycinum, Chloromycetinum, Chloromycetyna, Chloracid",""
"29246-6","mleczan","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","Kwas mlekowy",""
"29265-6","Wapń^^skorygowane do stężenia albuminy","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","korekta dla albuminy osocze",""
"3094-0","Azot mocznika","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Azot mocznikowy osocze",""
"3096-5","Azot mocznika","Wskaźnik masy","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Azot mocznikowy",""
"3103-9","urobilina","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Testy nieobciążeniowe chemiczne","","","Obecnosc lub prog",""
"32779-1","Glukozo-6-Fosfataza","Stężenie katalityczne","Punkt w czasie","Krwinki czerwone RBC","ilościowy","","Testy nieobciążeniowe chemiczne","","","GLU RBC, erytrocyty",""
"33026-6","Hemoglobina","Stężenie masowe","Punkt w czasie","Krew pępowinowa tętnicza","ilościowy","obliczony","Morfologia krwi","","","Hb, HGB",""
"33051-4","Erytrocyty","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Analiza moczu","","","Krwinki czerwone Obecnosc lub prog",""
"38524-5","hemoglobina F/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","elektroforeza zasadowa (pH=8.9)","Morfologia krwi","","","Hb, HGB HbF Hgb",""
"38528-6","Białko - nieprawidłowe prążki","Wskaźnik masy","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko Białko - nieprawidlowe pasma",""
"40998-7","dwuwodny wodorofosforan wapnia/całkowity(-a,-e)","Ułamek masy","Punkt w czasie","Analiza kamienia","ilościowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne laczny",""
"41616-4","płytka krwi przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","cytometria przepływowa (FC)","Serologia nie mikrobiologiczna","","","cytofluorymetria przepływowa Obecnosc lub prog p/ciała płytki krwi",""
"4596-3","hemoglobina J-Baltimore","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza zasadowa (pH=8.9)","Morfologia krwi","","","Hb J-Baltimore Hb, HGB HbJ Obecnosc lub prog",""
"4560-9","hemoglobina Bethesda","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","","Morfologia krwi","","","Hb Bethesda Hb, HGB Obecnosc lub prog",""
"4569-0","hemoglobina D/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","","Morfologia krwi","","","Hb, HGB HbD Hgb",""
"5200-1","wirus zapalenia wątroby typu D przeciwciało","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","metoda immunochemiczna","MICRO","","","HDV p/ciała test immunologiczny; IA Umowne stezenie",""
"52110-4","Wygaśnięcie ważności jednostki krwi 4","Sygnatura czasu","Punkt w czasie","^Jednostka krwi pełnej","ilościowy","","BLDBK","","","",""
"52751-5","aPTT - test wrazliwy na niedobor czynnika","Czas","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT czas częściowej tromboplastyny po aktywacji;czas kaolinowo-kefalinowy PPP Wykrzepianie",""
"49058-1","czas częściowej tromboplastyny po aktywacji","Czas","Punkt w czasie","Krew pobrana z obwodu ciągłej hemodializy żylno-żylnej","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT Wykrzepianie",""
"57341-0","chlorek","Stężenie substancji","2H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","2 godziny Jon chlorkowy;Cl--",""
"53556-7","erytrocyty zakażone Plasmodium sp,/100 erytrocytów","Frakcja ilościowa","Punkt w czasie","Krew","ilościowy","","MICRO","","","100 krwinek czerwonych;100 RBC Krwinki czerwone",""
"61151-7","Albumina","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","Metoda wiązania zieleni bromokrezolowej (BCG)","Testy nieobciążeniowe chemiczne","","","BCG osocze",""
"72844-4","Kodon 214 wirusa zapalenia wątroby typu B","Obecność lub identyfikacja","Punkt w czasie","Izolat","Nominalny","genotypowanie","Wrażliwość na antybiotyk, MIC","","","HBV HBV kodon 214",""
"6747-0","Glukoza^1 godz. po100 g laktozy p.o.","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","Test paskowy","Obciążenie chemiczne","","","GLU Obecnosc lub prog test paskowy",""
"784-9","średnia średnica erytrocyta","Długość","Punkt w czasie","Krwinki czerwone RBC","ilościowy","Automatyczne liczenie","Morfologia krwi","","","krwinka czerwona MCD RBC, erytrocyty zautomatyzowany",""
"90364-1","Cholesterol frakcji małych gestych LDL","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze sdLDL;LDL typ B",""
"77677-3","Glukoza^2 godz. po posiłku","Stężenie substancji","Punkt w czasie","Surowica, osocze lub krew","ilościowy","","Obciążenie chemiczne","","","GLU osocze",""
"99894-8","Kryształy jednowodnego szczawianu wapnia","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Metoda wspomagana komputerowo","Analiza moczu","","","Obecnosc lub prog",""
"99898-9","Kryształy dwuwodnego szczawianu wapnia","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","Metoda wspomagana komputerowo","Analiza moczu","","","",""
"798-9","Erytrocyty","Stężenie ilościowe","Punkt w czasie","Mocz","ilościowy","Automatyczne liczenie","Analiza moczu","","","Krwinki czerwone zautomatyzowany",""
"80603-4","inhibitor Czynnika krzepniecia XI","obecność lub wartość progowa","Punkt w czasie","Osocze ubogopłytkowe","Porządkowy","Test krzepnięcia","Koagulacja","","","Czynnik przeciwhemofilowy C Obecnosc lub prog PPP Wykrzepianie",""
"80830-3","pH","Logarytm stężenia molowego","Punkt w czasie","próbka z dolnych dróg oddechowych","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH",""
"923-3","identyfikator serii worka do pobierania krwi","Identyfikator","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","Dane identyfikujące",""
"92502-4","Przewidywany fenotyp Hemoglobiny S","obecność lub wartość progowa","Punkt w czasie","Krew lub tkanka","Porządkowy","Genetyka molekularna","BLDBK.GENOTYPING","","","Hb, HGB HbS Obecnosc lub prog Przewidywany fenotyp HbS",""
"92540-4","Przewidywany fenotyp Hemoglobiny S","obecność lub wartość progowa","Punkt w czasie","Krew lub tkanka^Dawca","Porządkowy","Genetyka molekularna","BLDBK.GENOTYPING","","","Hb, HGB HbS Obecnosc lub prog Przewidywany fenotyp HbS",""
"59224-6","swoisty antygen sterczowy. wolny","Stężenie masowe","Punkt w czasie","Płyn otrzewnowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","antygen swoisty dla prostaty wolny swoisty dla prostaty",""
"5923-8","wolne kwasy soku żołądkowego","Stężenie substancji","Punkt w czasie","Sok żołądkowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"77726-8","czynnik VIII+czynnik von Willebranda aktywność kofaktora rystocetyny Dany","Stężenie umowne","Punkt w czasie","Dawka","ilościowy","dawkowanie czynnika VIII","BLDBK","","","Umowne stezenie Ustalony",""
"61194-7","Całkowita liczba komórek","Ilość","Punkt w czasie","Płyn z jamy opłucnej^Płód","ilościowy","","Morfologia krwi","","","Komorki zliczone",""
"61260-6","Erytromycyna IgE/całkowita IgE","Umowna część","Punkt w czasie","Surowica","ilościowy","","Alergia","","","Calkowity poziom przeciwcial klasy IgE Immunoglobulina E p/ciała ułamek umowny",""
"62240-7","Erytrocyty","Stężenie ilościowe","Punkt w czasie","Krew^Płód","ilościowy","Automatyczne liczenie","Morfologia krwi","","","Krwinki czerwone zautomatyzowany",""
"62242-3","Średnia objętość krwinki czerwonej (SOK)","Ustalona objętość","Punkt w czasie","Krew^Płód","ilościowy","Automatyczne liczenie","Morfologia krwi","","","krwinka czerwona MCV zautomatyzowany",""
"4580-7","hemoglobina F1/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","","Morfologia krwi","","","Hb, HGB HbF1 Hgb",""
"4583-1","hemoglobina G-Georgia","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza kwaśna (pH=6.3)","Morfologia krwi","","","Hb G-Georgia Hb, HGB HbG Obecnosc lub prog",""
"72845-1","Kodon 202 wirusa zapalenia wątroby typu B","Obecność lub identyfikacja","Punkt w czasie","Izolat","Nominalny","genotypowanie","Wrażliwość na antybiotyk, MIC","","","HBV HBV kodon 202",""
"72848-5","Kodon 184 wirusa zapalenia wątroby typu B","Obecność lub identyfikacja","Punkt w czasie","Izolat","Nominalny","genotypowanie","Wrażliwość na antybiotyk, MIC","","","HBV HBV kodon 184",""
"53120-2","Kreatynina","Wskaźnik substancji","1H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"53123-6","Potas","Wskaźnik substancji","1H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"49062-3","Lipidowe czynniki ryzyka","Wynik","Punkt w czasie","^Pacjent","Nominalny","","Testy nieobciążeniowe chemiczne","","","Wniosek;Rozstrzygnięcie",""
"6753-8","Glukoza^30 min po 50 g glukozy p.o.","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","Test paskowy","Obciążenie chemiczne","","","GLU Obecnosc lub prog test paskowy",""
"6768-6","Fosfataza zasadowa","Stężenie katalityczne","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Fosfataza alkaliczna;ALP osocze",""
"57386-5","moczan","Stężenie masowe","2H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","2 godziny",""
"57389-9","Mocznik","Stężenie masowe","12H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"57392-3","Mocznik","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"5800-8","Lipidy","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","Mikroskopia świetlna w dużym powiększeniu","Analiza moczu","","","Mikroskop świetlny o dużym powiększeniu Profil lipidowy",""
"4599-7","hemoglobina J-Oxford","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza zasadowa (pH=8.9)","Morfologia krwi","","","Hb J-Oxford Hb, HGB HbJ Obecnosc lub prog",""
"33405-2","Glukoza","Stężenie masowe","Punkt w czasie","Płyn osierdziowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","GLU",""
"33421-9","fosfataza zasadowa. inne frakcje","Stężenie katalityczne","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","ALP frakcje;ALP izoformy;ALP izoenzymy Fosfataza alkaliczna;ALP osocze",""
"33611-5","fosfatydyloetanoloamina przeciwciało","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","","Koagulacja","","","p/ciała Umowne stezenie Wykrzepianie",""
"31046-6","czynnik reumatoidalny","obecność lub wartość progowa","Punkt w czasie","Płyn ustrojowy","Porządkowy","","Serologia nie mikrobiologiczna","","","Obecnosc lub prog RF",""
"3896-8","Oksymesteron","Wskaźnik masy","24H","Mocz","ilościowy","","Leki lub Toksyny","","","",""
"3899-2","Oksymetolon","Wskaźnik masy","24H","Mocz","ilościowy","","Leki lub Toksyny","","","",""
"26543-9","Glukoza^5 godz. po dawce glukozy","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Obciążenie chemiczne","","","300 minut po podaniu dawki glukozy GLU osocze",""
"29289-6","fenyloetylomalonamid","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Leki lub Toksyny","","","Obecnosc lub prog PEMA",""
"22319-8","Rdzeń wirusa zapalenia wątroby typu B IgM","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","","MICRO","","","HBV HBV rdzeniowe Ab Immunoglobulina M p/ciała Umowne stezenie",""
"1969-5","bilirubina Klirens nerkowy","Wskaźnik objętości","24H","mocz i surowica/osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina osocze",""
"2036-2","Anhydraza węglanowa","Stężenie katalityczne","Punkt w czasie","Krwinki czerwone RBC","ilościowy","","Testy nieobciążeniowe chemiczne","","","Dehydrataza weglanowa RBC, erytrocyty",""
"17532-3","reumatoidalne zapalenie stawów jądrowe przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","Serologia nie mikrobiologiczna","","","Obecnosc lub prog p/ciała",""
"14945-0","uroporfiryna III","Stężenie substancji","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Izomer 3 uroporfiryny",""
"14979-9","czas częściowej tromboplastyny po aktywacji","Czas","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT PPP Wykrzepianie",""
"11279-7","Komentarze nt. osadu moczu","Wynik","Punkt w czasie","Osad moczu","Opisowy","Mikroskopia świetlna","Analiza moczu","","","Komentarz do badania osadu moczu Wniosek;Rozstrzygnięcie",""
"10486-9","Hemoglobina antygen","obecność lub wartość progowa","Punkt w czasie","Tkanka i rozmazy","Porządkowy","barwnik immunologiczny","PATH","","","barwnik immunologiczny Hb, HGB Obecnosc lub prog",""
"12806-6","fosfataza zasadowa. płuco","Stężenie katalityczne","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","ALP płuca Fosfataza alkaliczna;ALP osocze",""
"12808-2","Uroporfiryna","Wskaźnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"11576-6","erytromycyna + sulfizoksazol","Wrażliwość mikroorganizmów","Punkt w czasie","Izolat","ilościowo-porządkowy","pasek gradientu","Wrażliwość na antybiotyk, MIC","","","",""
