"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"26948-0","","","","","","","","","","IgG m212","IgG m212 Micropolyspora faeni"
"26949-8","","","","","","","","","","IgG m213","IgG m213 Thermoactinomyces vulg."
"26951-4","","","","","","","","","","IgG m6 Alternaria","IgG m6 Alternaria alternata"
"26954-8","","","","","","","","","","IgG m3 Aspergillus","IgG m3 Aspergillus fumigatus"
"2695-5","","","","","","","","","","Osmolalität /U","Osmolalität /U"
"26955-5","","","","","","","","","","IgG Aureobas.p.","IgG Aureobasidium pullulans"
"26957-1","","","","","","","","","","IgG Penicillium not.","IgG Penicillium notatum"
"26960-5","","","","","","","","","","Trypsin ql. /ST","Trypsin ql. /ST"
"26962-1","","","","","","","","","","Cystin /U","Cystin /U"
"26969-6","","","","","","","","","","GPA-AK qual. IF","GPA(Parietalzell)-AK ql. IF"
"2697-1","","","","","","","","","","Osteocalcin","Osteocalcin"
"26971-2","","","","","","","","","","SMA (ASMA) qual. IF","SMA (ASMA) ql.IF"
"26974-6","","","","","","","","","","D-ALA /24hU","Delta-Amino-Lävulinsäure /24hU"
"26975-3","","","","","","","","","","Scl-70 AK EIA","Scl-70 Antikörper EIA"
"26997-7","","","","","","","","","","CD3+25+ [Ly] abs.","CD3+25+ [Ly] abs."
"2700-3","","","","","","","","","","Oxalsäure /U","Oxalsäure /U"
"2701-1","","","","","","","","","","Oxalsäure /24h U","Oxalsäure /24h U"
"27011-6","","","","","","","","","","CD14","CD14"
"2703-7","","","","","","","","","","pO2 arteriell","pO2 art."
"27038-9","","","","","","","","","","Endoms IgA-AK IF Ti.","Endomysium IgA-AK IF Ti."
"27042-1","","","","","","","","","","Methohexital","Methohexital"
"2704-5","","","","","","","","","","PO2 BK","pO2 Kap."
"2705-2","","","","","","","","","","pO2 venös","pO2 ven."
"27057-9","","","","","","","","","","Serotonin","Serotonin"
"27068-6","","","","","","","","","","Yo-AK","Yo-AK"
"27071-0","","","","","","","","","","CD45","CD45"
"27081-9","","","","","","","","","","Itraconazol/OH-Itrc.","Itraconazol/Hydroxyitraconazol"
"27082-7","","","","","","","","","","Delavirdin","Delavirdin"
"2708-6","","","","","","","","","","O2-Sättigung art.","O2-Sättigung art."
"2709-4","","","","","","","","","","O2-Sättigung BK","O2-Sättigung Kap."
"2711-0","","","","","","","","","","O2-Sättigung venös","O2-Sättigung ven."
"27112-2","","","","","","","","","","Gramfärbung /KF","Gramfärbung /Körperflüssigkeit"
"2713-6","","","","","","","","","","O2-Sättigung ber. /B","O2-Sättigung ber. /B"
"2714-4","","","","","","","","","","FO2-Hb arteriell","Oxygen.Hämoglob. art."
"2715-1","","","","","","","","","","FO2-Hb kapillär","Oxygen.Hämoglob. Kap."
"27161-9","","","","","","","","","","Interleukin-4","Interleukin-4"
"2716-9","","","","","","","","","","FO2-Hb venös","Oxygen.Hämoglob. ven."
"27212-0","","","","","","","","","","Dopamin /24hU","Dopamin /24hU"
"27214-6","","","","","","","","","","Yo-AK qual.","Yo-AK ql."
"27221-1","","","","","","","","","","Noradrenalin /24hU","Noradrenalin /24hU"
"2723-5","","","","","","","","","","PAH-Clearance","Para-Aminohippursäure-Clearance"
"2731-8","","","","","","","","","","PTH intakt","PTH intakt"
"27365-6","","","","","","","","","","Kappa Leichtk. /U","Kappa Leichtk. /U"
"27382-1","","","","","","","","","","Porphobilinogen/24hU","Porphobilinogen /24hU"
"27394-6","","","","","","","","","","Lambda Leichtk. /U","Lambda Leichtk. /U"
"27400-1","","","","","","","","","","Hexacarboxyporph. /U","Hexacarboxyporphyrin /U"
"27415-9","","","","","","","","","","Interferon-gamma","Interferon-gamma"
"27416-7","","","","","","","","","","Scl-70 AK","Scl-70 AK"
"2742-5","","","","","","","","","","ACE","ACE"
"2744-1","","","","","","","","","","pH arteriell","pH art."
"2745-8","","","","","","","","","","pH BK","pH Kap."
"2746-6","","","","","","","","","","pH venös","pH ven."
"2748-2","","","","","","","","","","pH /KF","pH /Körperflüssigkeit"
"2750-8","","","","","","","","","","pH /Plp.","pH /Plp."
"2751-6","","","","","","","","","","pH /ASZ","pH /ASZ"
"2752-4","","","","","","","","","","ph-Wert Ejakulat","ph-Wert Ejakulat"
"2754-0","","","","","","","","","","pH /PG","pH /PG"
"2755-7","","","","","","","","","","pH /ST","pH /ST"
"2756-5","","","","","","","","","","pH Wert /U","pH Wert /U"
"2762-3","","","","","","","","","","Phenylalanin Kap.","Phenylalanin Kap."
"2768-0","","","","","","","","","","Q.Phenylala./Tyrosin","Q.Phenylala./Tyrosin"
"2776-3","","","","","","","","","","PH-Clearance 24h","Phosphat-Clearance in 24 Stunden"
"2777-1","","","","","","","","","","Phosphat M.konz.","Phosphat M.konz."
"2778-9","","","","","","","","","","Phosphat M.Konz. U","Phosphat M.Konz. U"
"2779-7","","","","","","","","","","Phosphat Urinexkr.","Phosphat Urinexkr."
"27810-1","","","","","","","","","","Antiplasmin Akt.","Antiplasmin Akt."
"27811-9","","","","","","","","","","AT III Aktivität","AT III Aktivität"
"27813-5","","","","","","","","","","Faktor II Antigen","Faktor II Antigen"
"27815-0","","","","","","","","","","Faktor XIII Akt.","Faktor XIII Akt."
"27816-8","","","","","","","","","","vWillebrand Fakt.AG","vWillebrand Fakt.AG"
"27818-4","","","","","","","","","","Protein C Aktivität","Protein C Aktivität"
"27820-0","","","","","","","","","","Protein C Antigen","Protein C Antigen"
"27821-8","","","","","","","","","","Protein S AG, freies","Protein S AG, freies"
"27823-4","","","","","","","","","","Protein S AG, gesamt","Protein S AG, gesamt"
"27830-9","","","","","","","","","","Insulin 60M","Insulin 60 min"
"27834-1","","","","","","","","","","Insulin 90M","Insulin 90 min"
"27848-1","","","","","","","","","","LH stim. Abnahme 2","LH stimuliert Abnahme 2"
"27849-9","","","","","","","","","","Aldosteron stim. 2","Aldosteron stimuliert Abnahme 2"
"27851-5","","","","","","","","","","LH stim. Abnahme 3","LH stimuliert Abnahme 3"
"27853-1","","","","","","","","","","LH stim. Abnahme 4","LH stimuliert Abnahme 4"
"27854-9","","","","","","","","","","LH stim. Abnahme 5","LH stimuliert Abnahme 5"
"27855-6","","","","","","","","","","LH stim. Abnahme 6","LH stimuliert Abnahme 6"
"27860-6","","","","","","","","","","Insulin 2H","Insulin 2 h"
"27861-4","","","","","","","","","","Insulin 3H","Insulin 3 h"
"27882-0","","","","","","","","","","Proinsulin","Proinsulin"
"27885-3","","","","","","","","","","LH 90 min n. Bel.","LH 90 min nach Belastung"
"27944-8","","","","","","","","","","C-Peptid Urinexkr.","C-Peptid Urinexkretion"
"27988-5","","","","","","","","","","Aldosteron basal","Aldosteron basal"
"27994-3","","","","","","","","","","E.chf.-DNA /B ql PCR","Ehrlichia chaffeensis DNA /B ql. PCR"
"27996-8","","","","","","","","","","17-OH-Prog. basal","17-Hydroxy-Progesteron basal"
"28005-7","","","","","","","","","","MTHFR-Mut. 677C>T","MTHFR-Mut. 677C>T"
"28009-9","","","","","","","","","","Urinvolumen","Urinvolumen"
"28041-2","","","","","","","","","","GHB","GHB"
"2804-3","","","","","","","","","","Phytansäure","Phytansäure"
"28044-6","","","","","","","","","","GHB /U qn.","GHB /U qn."
"28060-2","","","","","","","","","","MTHFR-Mut. 1298A>C","MTHFR-Mut. 1298A>C"
"2809-2","","","","","","","","","","Porphobilinogen ql/U","Porphobilinogen ql. /U"
"2819-1","","","","","","","","","","Kalium /L","Kalium /L"
"2820-9","","","","","","","","","","Kalium /D","Kalium /D"
"2821-7","","","","","","","","","","Kalium /SM","Kalium /SM"
"2823-3","","","","","","","","","","Kalium","Kalium"
"2827-4","","","","","","","","","","Kalium /SW","Kalium /SW"
"2828-2","","","","","","","","","","Kalium /U","Kalium /U"
"2829-0","","","","","","","","","","Kalium Urinexkretion","Kalium Urinexkretion"
"2839-9","","","","","","","","","","Progesteron","Progesteron"
"28539-5","","","","","","","","","","MCH","MCH"
"28540-3","","","","","","","","","","MCHC","MCHC"
"28541-1","","","","","","","","","","Metamyeloz. rel. mi.","Metamyeloz. rel. mi."
"28542-9","","","","","","","","","","MPV","MPV"
"28543-7","","","","","","","","","","Basophile Gr.rel./SM","Basophile Gr.rel./SM"
"28549-4","","","","","","","","","","Yersinia sp. Klt./ST","Yersinia spp. Kultur /ST"
"2857-1","","","","","","","","","","PSA","PSA(Prostata-spezifisches Antigen)"
"28588-2","","","","","","","","","","B-Alanin/Krea-Rto/U","Beta-Alanin/Kreatinin-Ratio /U"
"28590-8","","","","","","","","","","AA-But./Krea-Rto/U","Alpha-Aminobutyrat/Kreatinin-Ratio /U"
"28594-0","","","","","","","","","","3M-Histid/Krea-Rto/U","3-Methylhistidin/Kreatinin-Ratio /U"
"28595-7","","","","","","","","","","Taurin/Krea-Rto/U","Taurin/Kreatinin-Ratio /Urin"
"28596-5","","","","","","","","","","Anserin/Krea-Rto/U","Anserin/Kreatinin-Ratio /U"
"28597-3","","","","","","","","","","Carnosin/Krea-Rto/U","Carnosin/Kreatinin-Ratio /U"
"28598-1","","","","","","","","","","AAA/Krea-Rto/U","Alpha-Aminoadipat/Kreatinin-Ratio /U"
"28599-9","","","","","","","","","","Cystath./Krea-Rto/U","Cystathionin/Kreatinin-Ratio /U"
"28601-3","","","","","","","","","","OH-Prolin/Krea-Rto/U","Hydroxyprolin/Kreatinin-Ratio /U"
"28602-1","","","","","","","","","","GABA/Krea-Rto/U","Gamma-Aminobutyrat/Kreatinin-Ratio /U"
"28603-9","","","","","","","","","","Aspargin/Krea-Rto/U","Aspargin/Kreatinin-Ratio /U"
"28604-7","","","","","","","","","","PETN/Krea-Rto/U","Phosphoethanolamin/Kreatinin -Ratio /U"
"28606-2","","","","","","","","","","1M-Histid/Krea-Rto/U","1-Methylhistidin/Kreatinin-Ratio /U"
"28608-8","","","","","","","","","","Tryptoph./Krea-Rto/U","Tryptophan/Kreatinin-Ratio /U"
"28610-4","","","","","","","","","","Sarkosin/Krea-Rto/U","Sarkosin/Kreatinin-Ratio /U"
"2862-1","","","","","","","","","","Albumin Elpho","Albumin Elpho"
"28638-5","","","","","","","","","","Base excess /BN art.","Base excess /BN art."
"28639-3","","","","","","","","","","Base excess /BN ven.","Base excess /BN ven."
"28640-1","","","","","","","","","","HCO3 /BN art.","Bikarbonat /BN art."
"28641-9","","","","","","","","","","HCO3 /BN ven.","Bikrbonat /BN ven."
"28642-7","","","","","","","","","","sO2 /BN art.","sO2 /BN art."
"28643-5","","","","","","","","","","sO2 /BN ven.","sO2 /BN ven."
"28644-3","","","","","","","","","","pCO2 /BN art.","pCO2 /BN art."
"28645-0","","","","","","","","","","pCO2 /BN ven.","pCO2 /BN ven."
"28646-8","","","","","","","","","","pH /BN art.","pH /BN art."
"28647-6","","","","","","","","","","pH /BN ven.","pH /BN ven."
"28648-4","","","","","","","","","","pO2 /BN art.","pO2 /BN art."
"28649-2","","","","","","","","","","pO2 /BN ven.","pO2 /BN ven."
"28652-6","","","","","","","","","","Danaparoid(a-FXa Ak)","Danaparoid (a-FXa Akt.)"
"2865-4","","","","","","","","","","Alpha-1-Globulin","Alpha-1-Globulin"
"28659-1","","","","","","","","","","Präkallikrein","Präkallikrein"
"28660-9","","","","","","","","","","Plasminogen Akt.","Plasminogen Akt."
"2868-8","","","","","","","","","","Alpha-2-Globulin","Alpha-2-Globulin"
"2871-2","","","","","","","","","","Beta-Globulin","Beta-Globulin"
"2874-6","","","","","","","","","","Gamma-Globulin","Gamma-Globulin"
"2879-5","","","","","","","","","","Totalprotein ql. /L","Totalprotein ql. /L"
"2880-3","","","","","","","","","","Totalprotein /L","Totalprotein /L"
"2881-1","","","","","","","","","","Totalprotein /SM","Totalprotein /SM"
"2882-9","","","","","","","","","","Totalprotein /PP","Totalprotein /PP"
"2883-7","","","","","","","","","","Totalprotein /ASZ","Totalprotein /ASZ"
"2885-2","","","","","","","","","","Totalprotein","Totalprotein"
"2886-0","","","","","","","","","","Totalprotein /PG","Totalprotein /PG"
"2888-6","","","","","","","","","","Totalprotein /U","Totalprotein /U"
"2889-4","","","","","","","","","","Tot.Protein Ur.exkr.","Tot.Protein Ur.exkr."
"2890-2","","","","","","","","","","TP/Krea-Ratio /U","TP/Krea-Ratio /U"
"2900-9","","","","","","","","","","Vitamin B6 Pyridoxin","Vitamin B6 Pyridoxin"
"29141-9","","","","","","","","","","Metanephrin","Metanephrin"
"29146-8","","","","","","","","","","Alpha-1-Antitry. /SM","Alpha-1-Antitry. /SM"
"29153-4","","","","","","","","","","CA 15-3 /SM","CA 15-3 /SM"
"29154-2","","","","","","","","","","Beta-HCG /SM","Beta-HCG /SM"
"2915-7","","","","","","","","","","Renin-Aktivität","Renin-Aktivität"
"29208-6","","","","","","","","","","ASLO /SM","ASLO /SM"
"29210-2","","","","","","","","","","Bilirubin ind. /SM","Bilirubin indirekt /SM"
"29220-1","","","","","","","","","","Haptoglobin /SM","Haptoglobin /SM"
"5810-7","","","","","","","","","","Spez.Gew. rfm /U","Spez.Gew. rfm /U"
"5811-5","","","","","","","","","","Spez.Gew./U Teststr.","Spez.Gew./U Teststr."
"5813-1","","","","","","","","","","Trichomonaden /US","Trichomonaden /US"
"5814-9","","","","","","","","","","Tripelphosphatkr./US","Tripelphosphatkr./US"
"5815-6","","","","","","","","","","Tyrosinkristalle /US","Tyrosinkristalle /US"
"5816-4","","","","","","","","","","Harnsäurekrst. /PG","Harnsäurekrst. /PG"
"5817-2","","","","","","","","","","Harnsäurekrist. /US","Harnsäurekrist. /US"
"5818-0","","","","","","","","","","Urobil. /U ql. Tstr.","Urobilinogen /U ql. Teststreifen"
"5821-4","","","","","","","","","","Leukozyten mi. /US","Leukozyten mikr. /US"
"5835-4","","","","","","","","","","CMV Kultur /B","CMV Kultur /B"
"58419-3","","","","","","","","","","Caspofungin","Caspofungin"
"58442-5","","","","","","","","","","Sonstiges /US","Sonstiges /US"
"58444-1","","","","","","","","","","Ery., dysmorph /US","Ery., dysmorph /US"
"58445-8","","","","","","","","","","Kommentar Diff.","Kommentar Differentialblutbild"
"58448-2","","","","","","","","","","Mikroalbumin U-Exkr.","Mikroalbumin Urinexkretion"
"58452-4","","","","","","","","","","HBV s-AG qn.","HBV s-AG qn."
"58453-2","","","","","","","","","","Hb /ST","Hämoglobin (Blut) /Stuhl"
"58457-3","","","","","","","","","","Sulfite T-Str. /U","Sulfite Teststreifen /U"
"5846-1","","","","","","","","","","HSV1 AG ql. /SM","Herpes simplex-Virus 1 AG ql. /SM"
"58463-1","","","","","","","","","","Tau Protein Qt. /L","Tau Protein Quotient /L"
"58469-8","","","","","","","","","","Zellzahl /KF","Zellzahl /KF"
"2923-1","","","","","","","","","","Vitamin A","Vitamin A"
"29247-4","","","","","","","","","","Sirolimus","Sirolimus"
"29248-2","","","","","","","","","","VZV-DNA /B PCR","Varizella-Zoster-Virus-DNA /B PCR"
"29257-3","","","","","","","","","","M.pn. DNA/SM PCR","Mycoplasma pneumoniae DNA /SM PCR"
"29265-6","","","","","","","","","","Calcium albuminkorr.","Calcium albuminkorr."
"2933-0","","","","","","","","","","Sekretin","Sekretin"
"29363-9","","","","","","","","","","Cortisol 90 min","Cortisol 90 min"
"29374-6","","","","","","","","","","RNP-AK","RNP-AK"
"29463-7","","","","","","","","","","Körpergewicht","Körpergewicht"
"2947-0","","","","","","","","","","Natrium/B","Natrium/B"
"2948-8","","","","","","","","","","Natrium /L","Natrium /L"
"29495-9","","","","","","","","","","HHV6-DNA /SM PCR","Human-Herpes-Virus 6-DNA /SM  PCR"
"2949-6","","","","","","","","","","Natrium /D","Natrium /D"
"29502-2","","","","","","","","","","2-OHGS/Krea-Rto/U","2-OH-Glutarsäure/Kreatinin-Ratio /U"
"2950-4","","","","","","","","","","Natrium /SM","Natrium /SM"
"58470-6","","","","","","","","","","Zellzahl (total) /L","Zellzahl (total) /L"
"58477-1","","","","","","","","","","Kommentar LUFU-Dg.","Kommentar Lungenfunktionsdiagnostik"
"58494-6","","","","","","","","","","C-Peptid 90 St. M","C-Peptid 90 Min (oGTT)"
"5849-5","","","","","","","","","","HSV2 AG ql. /SM","Herpes simplex-Virus 2 AG ql. /SM"
"58500-0","","","","","","","","","","C-Peptid 15 St. M","C-Peptid 15 Min (oGTT)"
"58503-4","","","","","","","","","","C-Peptid 60 St. M","C-Peptid 60 Min (oGTT)"
"58504-2","","","","","","","","","","C-Peptid Stim. 1","C-Peptid Stimulationstest Abnahme 1"
"58505-9","","","","","","","","","","C-Peptid 150 St. M","C-Peptid 150 Min (oGTT)"
"58510-9","","","","","","","","","","C-Peptid 30 St. M","C-Peptid 30 Min (oGTT)"
"29504-8","","","","","","","","","","2-OH-Isovaler.U/Krea","2-OH-Isovaler.U/Krea"
"29507-1","","","","","","","","","","2OGS/Krea-Rto/U","2-Oxoglutarssäure/Kreatinin-Ratio /U"
"29509-7","","","","","","","","","","BBS/Krea-Rto/U","Beta-Buttersäure/Kreatinin-Ratio /U"
"2951-2","","","","","","","","","","Natrium","Natrium"
"29514-7","","","","","","","","","","3-OH-Isovaler.U/Krea","3-OH-Isovaler.U/Krea"
"29515-4","","","","","","","","","","3-OH-Propions.U/Krea","3-OH-Propions.U/Krea"
"29518-8","","","","","","","","","","3-MEGS/Krea-Rto/U","3-Methylglutarsäure/Kreatinin-Ratio /U"
"29522-0","","","","","","","","","","5-OPR/Krea-Rto/U","5-Oxoprolin/Kreatinin-Ratio /U"
"29524-6","","","","","","","","","","ACAC/Krea-Rto/U","Acetoacatat/Kreatinin-Ratio /U"
"29527-9","","","","","","","","","","Citrat/Krea. Rto. /U","Citrat/Kreatinin Ratio /U"
"29530-3","","","","","","","","","","Amphetamine /SM","Amphetamine /SM"
"2954-6","","","","","","","","","","Natrium /SW","Natrium /SW"
"2955-3","","","","","","","","","","Natrium /U","Natrium /U"
"29558-4","","","","","","","","","","Enterov.-RNA /L PCR","Enteroviren RNA /Liquor PCR"
"2956-1","","","","","","","","","","Natrium Urinexkr.","Natrium Urinexkr."
"29573-3","","","","","","","","","","Phenylalanin /TB","Phenylalanin /Trockenblut"
"29591-5","","","","","","","","","","Enterov.-RNA /SM PCR","Enterovirus RNA /SM PCR"
"29604-6","","","","","","","","","","CMV DNA /B PCR","CMV DNA /B PCR"
"29605-3","","","","","","","","","","Aussehen /PG","Aussehen /PG"
"29607-9","","","","","","","","","","T.w.-DNA /TI ql. PCR","Tropheryma whippelii DNA /TI ql. PCR"
"29610-3","","","","","","","","","","HBV-DNA PCR","HBV DNA PCR"
"29615-2","","","","","","","","","","HBV-DNA PCR qn.","HBV-DNA PCR qn."
"29620-2","","","","","","","","","","Zonisamid","Zonisamid"
"2963-7","","","","","","","","","","HGH","HGH"
"29641-8","","","","","","","","","","Atyp. ANCA ql. IF","Atypischer ANCA qual. IF"
"29644-2","","","","","","","","","","PR3-AK qual.","PR3-AK ql."
"29658-2","","","","","","","","","","Bord. p. AK IgM ql.","Bordetella pertussis AK IgM ql."
"29659-0","","","","","","","","","","Bord. p. AK IgG ql.","Bordetella pertussis AK IgG ql."
"29672-3","","","","","","","","","","Bord. p. AK IgA ql.","Bordetella pertussis AK IgA ql."
"29675-6","","","","","","","","","","Parvov.-AK IgG ql.","Parvovirus-B19-AK IgG ql."
"29676-4","","","","","","","","","","Dengue-Virus IgG ql.","Dengue Virus AK IgG"
"2967-8","","","","","","","","","","Stärke /ST ql. mikr.","Stärke /Stuhl ql. mikr."
"29859-6","","","","","","","","","","ADPS/Krea-Rto/U","Adipinsäure/Kreatinin-Ratio /U"
"29861-2","","","","","","","","","","Liebstöckel IgE R","IgE f275 Liebstöckel RAST"
"29862-0","","","","","","","","","","Kaki-Frucht IgE R","IgE f301 Kaki-Frucht RAST"
"2986-8","","","","","","","","","","Testosteron","Testosteron"
"29891-9","","","","","","","","","","H.p.C13-Atemtest ql.","Helicobacter pylori C13-Atemtest ql."
"29892-7","","","","","","","","","","C-13 U Atemtest qn.","C-13 U Atemtest qn."
"2990-0","","","","","","","","","","Testosteron,bioverf.","Testosteron,bioverf."
"29908-1","","","","","","","","","","PIV-1-RNA /SM PCR","Parainfluenza 1 RNA /SM PCR"
"29909-9","","","","","","","","","","PIV-2-RNA /SM PCR","Parainfluenza 2 RNA /SM PCR"
"29910-7","","","","","","","","","","PIV-3-RNA /SM PCR","Parainfluenza 3 RNA /SM PCR"
"2991-8","","","","","","","","","","Freies Testosteron","Freies Testosteron"
"2998-3","","","","","","","","","","Vitamin B1 /B","Vitamin B1 /Blut"
"2999-1","","","","","","","","","","Vitamin B1 Thiamin","Vitamin B1 Thiamin"
"29993-3","","","","","","","","","","Eosinophile /SP","Eosinophile Granulozyten /SP"
"30003-8","","","","","","","","","","Mikroalbumin /24hU","Mikroalbumin /24hU"
"30004-6","","","","","","","","","","Kreatinin /U Tstr.","Kreatinin /U Teststreifen"
"30022-8","","","","","","","","","","IgG m7","IgG m7 Botrytis cinerea"
"30032-7","","","","","","","","","","IgG m13","IgG m13 Phoma betae"
"30042-6","","","","","","","","","","Vigabatrin","Vigabatrin"
"30047-5","","","","","","","","","","Histidin/Krea-Rto/U","Histidin/Kreatinin-Ratio /U"
"30048-3","","","","","","","","","","Lysin/Krea-Rto/U","Lysin/Kreatinin-Ratio /U"
"30049-1","","","","","","","","","","Ornithin/Krea-Rto/U","Ornithin/Kreatinin-Ratio /U"
"30050-9","","","","","","","","","","OHLYS/Krea-Rto/U","Hydroxylysin/Kreatinin-Ratio /U"
"30051-7","","","","","","","","","","HCYS2/Krea-Rto/U","Homocystin/Kreatinin-Ratio /U"
"30052-5","","","","","","","","","","Isoleucin/Krea-Rto/U","Isoleucin/Kreatinin-Ratio /U"
"30053-3","","","","","","","","","","Leucin/Krea-Rto/U","Leucin/Kreatinin-Ratio /U"
"30054-1","","","","","","","","","","Tyrosin/Krea-Rto/U","Tyrosin/Kreatinin-Ratio /U"
"30055-8","","","","","","","","","","PHE/Krea-Rto/U","Phenylalanin/Kreatinin-Ratio /U"
"30056-6","","","","","","","","","","Glutamin/Krea-Rto/U","Glutamin/Kreatinin-Ratio /U"
"30057-4","","","","","","","","","","Threonin/Krea-Rto/U","Threonin/Kreatinin-Ratio /U"
"30058-2","","","","","","","","","","Serin/Krea-Rto/U","Serin/Kreatinin-Ratio /U"
"30059-0","","","","","","","","","","Glutamat/Krea-Rto/U","Glutamat/Kreatinin-Ratio /U"
"30061-6","","","","","","","","","","Aspartat/Krea-Rto/U","Aspartat/Kreatinin-Ratio /U"
"30062-4","","","","","","","","","","Arginin/Krea-Rto/U","Arginin/Kreatinin-Ratio /U"
"30063-2","","","","","","","","","","Methionin/Krea-Rto/U","Methionin/Kreatinin-Ratio /U"
"30064-0","","","","","","","","","","Valin/Krea-Rto/U","Valin/Kreatinin-Ratio /U"
"30065-7","","","","","","","","","","Cystin/Krea-Rto/U","Cystin/Kreatinin-Ratio /U"
"30066-5","","","","","","","","","","Glycin/Krea-Rto/U","Glycin/Kreatinin-Ratio /U"
"30067-3","","","","","","","","","","Prolin/Krea-Rto/U","Prolin/Kreatinin-Ratio /U"
"30068-1","","","","","","","","","","Alanin/Krea-Rto/U","Alanin/Kreatinin-Ratio /U"
"30071-5","","","","","","","","","","IgG m15","IgG m15 Trichoderma viride"
"30078-0","","","","","","","","","","Stuhlgewicht","Stuhlgewicht"
"30126-7","","","","","","","","","","Ahornbl.Plat P.IgE R","IgE t11 Ahornblättrige Platane RAST"
"3013-0","","","","","","","","","","Thyreoglobulin","Thyreoglobulin"
"30152-3","","","","","","","","","","Mannose bind.Prot.","Mannose bind.Prot."
"30160-6","","","","","","","","","","Tau Protein /L","Tau Protein /L"
"30161-4","","","","","","","","","","Citrullin/Krea-Rto/U","Citrullin/Kreatinin-Ratio /U"
"3016-3","","","","","","","","","","TSH","TSH"
"30167-1","","","","","","","","","","HC2 H.Risiko HPV DNA","HPV Hochrisiko Genotypen DNA"
"30169-7","","","","","","","","","","Chromogranin A","Chromogranin A"
"30170-5","","","","","","","","","","IgE i206","IgE i206 Amerikanische Küchenschabe"
"30180-4","","","","","","","","","","Basophile Gr.rel.","Basophile Gr.rel."
"30182-0","","","","","","","","","","tx7 IgE","IgE tx7 Bäume"
"30183-8","","","","","","","","","","mx2 Schimmelpilzmix","mx2 Schimmelpilzmix"
"30184-6","","","","","","","","","","tx1 IgE","IgE tx1 Bäume"
"30185-3","","","","","","","","","","ex1 IgE","IgE ex1 Tiere"
"30187-9","","","","","","","","","","Nahrungsmittm.5 qn.","IgE Nahrungsmittm.5 qn."
"30188-7","","","","","","","","","","gx2 IgE","IgE gx2 Gräser"
"30189-5","","","","","","","","","","gx1 IgE","IgE gx1 Gräser"
"30191-1","","","","","","","","","","Acetylkarnitin","Acetylkarnitin"
"30193-7","","","","","","","","","","Acylkarn./fr.karn.","Acylkarn./fr.karn."
"3021-3","","","","","","","","","","Thyr.bind.Gl.(TBG)","Thyroxin bindendes Globulin (TBG)"
"30231-5","","","","","","","","","","Rheumafaktor /SM","Rheumafaktor /SM"
"30234-9","","","","","","","","","","3-OHpalmitoylkarn.","3-OHpalmitoylkarn."
"30235-6","","","","","","","","","","3-OHpalmitoleylkarn.","3-OHpalmitoleylkarn."
"30237-2","","","","","","","","","","3-OHlinoleoylkarn.","3-OHlinoleoylkarn."
"30240-6","","","","","","","","","","D-Dimer","D-Dimer"
"30243-0","","","","","","","","","","HCG intakt","HCG intakt"
"3024-7","","","","","","","","","","Freies T4","Freies T4"
"30248-9","","","","","","","","","","Lösl.Trf-Rez.(sTfR)","Lösl.Trf-Rez.(sTfR)"
"30249-7","","","","","","","","","","Barbiturate","Barbiturate"
"3026-2","","","","","","","","","","T4","T4"
"30312-3","","","","","","","","","","3-OHoleoylarnitin","3-OHoleoylarnitin"
"30313-1","","","","","","","","","","Hämoglobin art.","Hämoglobin art."
"3032-0","","","","","","","","","","Transcobalamin","Transcobalamin"
"30323-0","","","","","","","","","","PTV 60 Min","PTV 60 Min"
"30324-8","","","","","","","","","","Cryptococcus AG ql.","Cryptococcus spp. AG ql."
"30325-5","","","","","","","","","","CMV-AK IgM","CMV-AK IgM"
"30326-3","","","","","","","","","","CMV-DNA /L PCR","Cytomegalievirus DNA /Liquor PCR"
"30327-1","","","","","","","","","","Decanoylkarnitin","Decanoylkarnitin"
"30328-9","","","","","","","","","","Decenoylkarnitin","Decenoylkarnitin"
"30331-3","","","","","","","","","","Dodecanoylkarnitin","Dodecanoylkarnitin"
"3033-8","","","","","","","","","","Cortisol bind. Gl.","Cortisol bindendes Globulin"
"30339-6","","","","","","","","","","EBV Capsid IgG AK ql","EBV Capsid IgG AK qual."
"30340-4","","","","","","","","","","EBV-AK IgM ql.","EBV-AK IgM"
"30341-2","","","","","","","","","","Blutsenkung","Blutsenkung"
"3034-6","","","","","","","","","","Transferrin","Transferrin"
"30349-5","","","","","","","","","","Glutarylkarnitin","Glutarylkarnitin"
"30350-3","","","","","","","","","","Hämoglobin venös","Hämoglobin ven."
"30351-1","","","","","","","","","","Hämoglobin gev","Hämoglobin gev."
"30352-9","","","","","","","","","","Hämoglobin kapillär","Hämoglobin Kap."
"3035-3","","","","","","","","","","Transferrin /U","Transferrin /U"
"30353-7","","","","","","","","","","Hb /BN ven.","Hb /BN ven."
"30354-5","","","","","","","","","","Hb /BN art.","Hb /BN art."
"30356-0","","","","","","","","","","Palmitoylkarnitin","Palmitoylkarnitin"
"30357-8","","","","","","","","","","Palmitoleylkarnitin","Palmitoleylkarnitin"
"30358-6","","","","","","","","","","Hexanoylkarnitin","Hexanoylkarnitin"
"30359-4","","","","","","","","","","Histon-AK","Histon-AK"
